log_id,timestamp,product_id,segment_id,context_id,preference_value,rating,liked
log_4875,2024-01-03 06:00:00,prod_056,seg_03,ctx_791,0.492,3,0
log_4876,2024-01-24 08:00:00,prod_057,seg_09,ctx_414,0.313,2,0
log_4877,2024-01-01 17:00:00,prod_066,seg_09,ctx_050,0.604,3,1
log_4878,2024-01-05 02:00:00,prod_037,seg_03,ctx_772,0.479,3,0
log_4879,2024-01-21 17:00:00,prod_002,seg_01,ctx_946,0.388,3,0
log_4880,2024-01-09 04:00:00,prod_074,seg_05,ctx_271,0.369,2,0
log_4881,2024-01-14 16:00:00,prod_072,seg_02,ctx_471,0.73,4,1
log_4882,2024-01-15 15:00:00,prod_033,seg_09,ctx_447,0.621,3,1
log_4883,2024-01-24 04:00:00,prod_052,seg_02,ctx_552,0.842,4,1
log_4884,2024-01-23 13:00:00,prod_086,seg_01,ctx_649,0.666,4,1
log_4885,2024-01-27 10:00:00,prod_060,seg_03,ctx_068,0.545,3,0
log_4886,2024-01-21 01:00:00,prod_034,seg_08,ctx_093,0.726,4,1
log_4887,2024-01-14 03:00:00,prod_014,seg_07,ctx_445,0.397,3,0
log_4888,2024-01-28 11:00:00,prod_064,seg_06,ctx_778,0.301,2,0
log_4889,2024-01-07 05:00:00,prod_011,seg_05,ctx_300,0.762,4,1
log_4890,2024-01-16 17:00:00,prod_041,seg_08,ctx_801,0.406,3,0
log_4891,2024-01-16 19:00:00,prod_034,seg_01,ctx_371,0.404,3,0
log_4892,2024-01-02 20:00:00,prod_012,seg_04,ctx_748,0.666,4,1
log_4893,2024-01-11 12:00:00,prod_076,seg_08,ctx_728,0.408,3,0
log_4894,2024-01-06 21:00:00,prod_042,seg_08,ctx_635,0.572,3,0
log_4895,2024-01-19 14:00:00,prod_044,seg_05,ctx_433,0.506,3,0
log_4896,2024-01-17 22:00:00,prod_018,seg_05,ctx_062,0.827,4,1
log_4897,2024-01-16 09:00:00,prod_077,seg_08,ctx_950,0.584,3,0
log_4898,2024-01-03 21:00:00,prod_093,seg_08,ctx_553,0.885,5,1
log_4899,2024-01-28 10:00:00,prod_045,seg_01,ctx_153,0.733,4,1
log_4900,2024-01-08 13:00:00,prod_029,seg_04,ctx_696,0.395,3,0
log_4901,2024-01-05 08:00:00,prod_030,seg_09,ctx_602,0.548,3,0
log_4902,2024-01-16 08:00:00,prod_084,seg_06,ctx_762,0.691,4,1
log_4903,2024-01-10 00:00:00,prod_045,seg_04,ctx_002,0.56,3,0
log_4904,2024-01-15 04:00:00,prod_011,seg_09,ctx_236,0.809,4,1
log_4905,2024-01-15 20:00:00,prod_051,seg_08,ctx_849,0.314,2,0
log_4906,2024-01-15 17:00:00,prod_011,seg_00,ctx_468,0.401,3,0
log_4907,2024-01-29 03:00:00,prod_031,seg_07,ctx_855,0.608,3,1
log_4908,2024-01-21 09:00:00,prod_012,seg_02,ctx_924,0.506,3,0
log_4909,2024-01-21 11:00:00,prod_072,seg_03,ctx_591,0.622,3,1
log_4910,2024-01-30 22:00:00,prod_029,seg_06,ctx_674,0.486,3,0
log_4911,2024-01-23 19:00:00,prod_018,seg_06,ctx_463,0.325,2,0
log_4912,2024-01-27 12:00:00,prod_082,seg_08,ctx_916,0.91,5,1
log_4913,2024-01-11 12:00:00,prod_050,seg_02,ctx_012,0.432,3,0
log_4914,2024-01-12 21:00:00,prod_043,seg_05,ctx_080,0.536,3,0
log_4915,2024-01-15 04:00:00,prod_017,seg_03,ctx_419,0.353,2,0
log_4916,2024-01-05 10:00:00,prod_052,seg_05,ctx_865,0.429,3,0
log_4917,2024-01-29 06:00:00,prod_012,seg_00,ctx_266,0.758,4,1
log_4918,2024-01-07 08:00:00,prod_089,seg_03,ctx_099,0.672,4,1
log_4919,2024-01-09 01:00:00,prod_024,seg_03,ctx_632,0.301,2,0
log_4920,2024-01-29 10:00:00,prod_087,seg_08,ctx_908,0.522,3,0
log_4921,2024-01-15 18:00:00,prod_096,seg_08,ctx_923,0.426,3,0
log_4922,2024-01-14 09:00:00,prod_012,seg_08,ctx_271,0.571,3,0
log_4923,2024-01-21 10:00:00,prod_024,seg_08,ctx_531,0.594,3,0
log_4924,2024-01-14 02:00:00,prod_073,seg_05,ctx_425,0.634,4,1
log_4925,2024-01-26 08:00:00,prod_087,seg_05,ctx_135,0.508,3,0
log_4926,2024-01-07 05:00:00,prod_096,seg_06,ctx_082,0.571,3,0
log_4927,2024-01-20 19:00:00,prod_063,seg_03,ctx_025,0.444,3,0
log_4928,2024-01-11 14:00:00,prod_017,seg_05,ctx_558,0.419,3,0
log_4929,2024-01-03 20:00:00,prod_063,seg_09,ctx_056,0.701,4,1
log_4930,2024-01-15 03:00:00,prod_019,seg_01,ctx_163,0.77,4,1
log_4931,2024-01-17 00:00:00,prod_033,seg_07,ctx_369,0.431,3,0
log_4932,2024-01-28 00:00:00,prod_021,seg_08,ctx_153,0.325,2,0
log_4933,2024-01-16 07:00:00,prod_017,seg_07,ctx_133,0.723,4,1
log_4934,2024-01-20 22:00:00,prod_081,seg_08,ctx_424,0.359,2,0
log_4935,2024-01-08 22:00:00,prod_045,seg_08,ctx_580,0.617,3,1
log_4936,2024-01-01 03:00:00,prod_060,seg_07,ctx_241,0.509,3,0
log_4937,2024-01-04 05:00:00,prod_020,seg_01,ctx_965,0.654,4,1
log_4938,2024-01-05 13:00:00,prod_001,seg_02,ctx_452,0.491,3,0
log_4939,2024-01-01 05:00:00,prod_035,seg_00,ctx_757,1.0,5,1
log_4940,2024-01-07 20:00:00,prod_005,seg_07,ctx_827,0.429,3,0
log_4941,2024-01-08 13:00:00,prod_016,seg_05,ctx_876,0.731,4,1
log_4942,2024-01-12 03:00:00,prod_027,seg_03,ctx_716,0.616,3,1
log_4943,2024-01-14 05:00:00,prod_022,seg_08,ctx_947,0.86,4,1
log_4944,2024-01-01 05:00:00,prod_058,seg_02,ctx_348,0.471,3,0
log_4945,2024-01-24 12:00:00,prod_093,seg_09,ctx_276,0.473,3,0
log_4946,2024-01-06 20:00:00,prod_084,seg_05,ctx_845,0.464,3,0
log_4947,2024-01-29 03:00:00,prod_038,seg_02,ctx_341,0.429,3,0
log_4948,2024-01-06 11:00:00,prod_099,seg_05,ctx_918,0.68,4,1
log_4949,2024-01-20 10:00:00,prod_040,seg_06,ctx_276,0.418,3,0
log_4950,2024-01-13 09:00:00,prod_007,seg_09,ctx_001,0.694,4,1
log_4951,2024-01-02 07:00:00,prod_075,seg_01,ctx_746,0.361,2,0
log_4952,2024-01-07 21:00:00,prod_083,seg_05,ctx_659,0.718,4,1
log_4953,2024-01-18 07:00:00,prod_019,seg_00,ctx_544,0.744,4,1
log_4954,2024-01-09 22:00:00,prod_024,seg_09,ctx_511,0.703,4,1
log_4955,2024-01-25 08:00:00,prod_027,seg_05,ctx_675,0.798,4,1
log_4956,2024-01-01 01:00:00,prod_083,seg_01,ctx_999,0.49,3,0
log_4957,2024-01-06 02:00:00,prod_050,seg_00,ctx_688,0.783,4,1
log_4958,2024-01-01 20:00:00,prod_044,seg_06,ctx_359,0.817,4,1
log_4959,2024-01-05 16:00:00,prod_036,seg_05,ctx_084,0.602,3,1
log_4960,2024-01-11 15:00:00,prod_017,seg_07,ctx_687,0.381,3,0
log_4961,2024-01-15 17:00:00,prod_050,seg_05,ctx_412,0.68,4,1
log_4962,2024-01-09 01:00:00,prod_015,seg_04,ctx_494,0.723,4,1
log_4963,2024-01-25 07:00:00,prod_098,seg_08,ctx_899,0.81,4,1
log_4964,2024-01-23 17:00:00,prod_068,seg_05,ctx_476,0.704,4,1
log_4965,2024-01-26 03:00:00,prod_033,seg_02,ctx_202,0.688,4,1
log_4966,2024-01-13 15:00:00,prod_081,seg_05,ctx_023,0.405,3,0
log_4967,2024-01-07 04:00:00,prod_038,seg_09,ctx_247,0.494,3,0
log_4968,2024-01-24 15:00:00,prod_023,seg_05,ctx_117,0.364,2,0
log_4969,2024-01-29 06:00:00,prod_066,seg_00,ctx_432,0.625,3,1
log_4970,2024-01-03 06:00:00,prod_010,seg_09,ctx_538,0.799,4,1
log_4971,2024-01-01 13:00:00,prod_047,seg_08,ctx_323,0.639,4,1
log_4972,2024-01-09 12:00:00,prod_026,seg_09,ctx_225,0.873,4,1
log_4973,2024-01-19 03:00:00,prod_035,seg_07,ctx_223,0.776,4,1
log_4974,2024-01-10 16:00:00,prod_054,seg_07,ctx_839,0.641,4,1
log_4975,2024-01-13 22:00:00,prod_017,seg_09,ctx_858,0.356,2,0
log_4976,2024-01-05 19:00:00,prod_051,seg_07,ctx_472,0.796,4,1
log_4977,2024-01-02 21:00:00,prod_016,seg_07,ctx_309,0.841,4,1
log_4978,2024-01-19 21:00:00,prod_053,seg_05,ctx_948,0.89,5,1
log_4979,2024-01-13 11:00:00,prod_002,seg_06,ctx_294,0.662,4,1
log_4980,2024-01-24 17:00:00,prod_040,seg_03,ctx_554,0.68,4,1
log_4981,2024-01-30 03:00:00,prod_093,seg_08,ctx_843,0.703,4,1
log_4982,2024-01-13 05:00:00,prod_093,seg_06,ctx_235,0.871,4,1
log_4983,2024-01-18 07:00:00,prod_063,seg_00,ctx_080,0.563,3,0
log_4984,2024-01-24 22:00:00,prod_021,seg_01,ctx_164,0.325,2,0
log_4985,2024-01-30 05:00:00,prod_059,seg_08,ctx_406,0.561,3,0
log_4986,2024-01-27 13:00:00,prod_034,seg_04,ctx_676,0.789,4,1
log_4987,2024-01-14 10:00:00,prod_077,seg_02,ctx_046,0.636,4,1
log_4988,2024-01-27 23:00:00,prod_058,seg_07,ctx_578,0.57,3,0
log_4989,2024-01-21 10:00:00,prod_029,seg_06,ctx_137,0.327,2,0
log_4990,2024-01-09 06:00:00,prod_098,seg_07,ctx_051,0.677,4,1
log_4991,2024-01-26 08:00:00,prod_095,seg_01,ctx_592,0.623,3,1
log_4992,2024-01-18 11:00:00,prod_089,seg_04,ctx_720,0.902,5,1
log_4993,2024-01-26 01:00:00,prod_059,seg_01,ctx_611,0.522,3,0
log_4994,2024-01-14 03:00:00,prod_019,seg_09,ctx_553,0.413,3,0
log_4995,2024-01-19 16:00:00,prod_020,seg_04,ctx_773,0.815,4,1
log_4996,2024-01-27 07:00:00,prod_072,seg_04,ctx_989,0.557,3,0
log_4997,2024-01-14 22:00:00,prod_078,seg_08,ctx_221,0.441,3,0
log_4998,2024-01-29 08:00:00,prod_016,seg_01,ctx_858,0.531,3,0
log_4999,2024-01-05 10:00:00,prod_082,seg_00,ctx_027,0.793,4,1
log_5000,2024-01-16 08:00:00,prod_016,seg_06,ctx_813,0.372,2,0
log_5001,2024-01-07 20:00:00,prod_007,seg_05,ctx_508,0.676,4,1
log_5002,2024-01-28 06:00:00,prod_002,seg_08,ctx_670,0.421,3,0
log_5003,2024-01-12 08:00:00,prod_021,seg_01,ctx_176,0.502,3,0
log_5004,2024-01-22 05:00:00,prod_024,seg_07,ctx_739,0.893,5,1
log_5005,2024-01-15 13:00:00,prod_033,seg_09,ctx_961,0.507,3,0
log_5006,2024-01-04 16:00:00,prod_078,seg_06,ctx_457,0.418,3,0
log_5007,2024-01-25 06:00:00,prod_067,seg_05,ctx_587,0.316,2,0
log_5008,2024-01-11 17:00:00,prod_045,seg_07,ctx_746,0.508,3,0
log_5009,2024-01-15 09:00:00,prod_023,seg_00,ctx_818,0.715,4,1
log_5010,2024-01-23 07:00:00,prod_091,seg_06,ctx_455,0.669,4,1
log_5011,2024-01-24 21:00:00,prod_070,seg_04,ctx_606,0.701,4,1
log_5012,2024-01-06 23:00:00,prod_090,seg_03,ctx_506,0.934,5,1
log_5013,2024-01-13 11:00:00,prod_011,seg_08,ctx_482,0.681,4,1
log_5014,2024-01-16 21:00:00,prod_097,seg_01,ctx_650,0.856,4,1
log_5015,2024-01-11 06:00:00,prod_092,seg_04,ctx_098,0.36,2,0
log_5016,2024-01-30 03:00:00,prod_055,seg_07,ctx_652,0.664,4,1
log_5017,2024-01-24 00:00:00,prod_013,seg_00,ctx_017,0.728,4,1
log_5018,2024-01-26 11:00:00,prod_042,seg_07,ctx_625,0.343,2,0
log_5019,2024-01-11 09:00:00,prod_089,seg_07,ctx_810,0.654,4,1
log_5020,2024-01-07 08:00:00,prod_019,seg_04,ctx_105,0.679,4,1
log_5021,2024-01-16 17:00:00,prod_028,seg_00,ctx_411,0.438,3,0
log_5022,2024-01-22 11:00:00,prod_027,seg_07,ctx_765,0.591,3,0
log_5023,2024-01-26 23:00:00,prod_038,seg_00,ctx_516,0.429,3,0
log_5024,2024-01-29 10:00:00,prod_077,seg_03,ctx_981,0.469,3,0
log_5025,2024-01-20 06:00:00,prod_098,seg_00,ctx_251,0.633,4,1
log_5026,2024-01-23 14:00:00,prod_029,seg_00,ctx_394,0.685,4,1
log_5027,2024-01-11 12:00:00,prod_028,seg_03,ctx_502,0.771,4,1
log_5028,2024-01-28 02:00:00,prod_066,seg_04,ctx_074,0.645,4,1
log_5029,2024-01-04 13:00:00,prod_035,seg_07,ctx_255,0.566,3,0
log_5030,2024-01-03 09:00:00,prod_059,seg_09,ctx_461,0.41,3,0
log_5031,2024-01-25 04:00:00,prod_004,seg_04,ctx_625,0.473,3,0
log_5032,2024-01-03 09:00:00,prod_056,seg_08,ctx_020,0.307,2,0
log_5033,2024-01-04 12:00:00,prod_015,seg_00,ctx_294,0.573,3,0
log_5034,2024-01-01 16:00:00,prod_036,seg_09,ctx_169,0.486,3,0
log_5035,2024-01-09 16:00:00,prod_071,seg_03,ctx_040,0.636,4,1
log_5036,2024-01-03 15:00:00,prod_097,seg_05,ctx_646,0.67,4,1
log_5037,2024-01-09 13:00:00,prod_097,seg_03,ctx_067,0.622,3,1
log_5038,2024-01-19 09:00:00,prod_020,seg_06,ctx_565,0.49,3,0
log_5039,2024-01-19 17:00:00,prod_010,seg_02,ctx_389,0.954,5,1
log_5040,2024-01-09 04:00:00,prod_030,seg_05,ctx_323,0.823,4,1
log_5041,2024-01-07 14:00:00,prod_036,seg_00,ctx_395,0.772,4,1
log_5042,2024-01-02 01:00:00,prod_001,seg_02,ctx_956,0.468,3,0
log_5043,2024-01-05 15:00:00,prod_058,seg_05,ctx_430,0.766,4,1
log_5044,2024-01-05 11:00:00,prod_084,seg_00,ctx_144,0.417,3,0
log_5045,2024-01-19 15:00:00,prod_059,seg_02,ctx_092,0.832,4,1
log_5046,2024-01-18 10:00:00,prod_091,seg_03,ctx_447,0.437,3,0
log_5047,2024-01-09 04:00:00,prod_002,seg_00,ctx_419,0.877,5,1
log_5048,2024-01-01 00:00:00,prod_068,seg_07,ctx_540,0.887,5,1
log_5049,2024-01-30 02:00:00,prod_098,seg_06,ctx_214,0.88,5,1
log_5050,2024-01-14 09:00:00,prod_060,seg_09,ctx_186,0.772,4,1
log_5051,2024-01-22 19:00:00,prod_065,seg_04,ctx_072,0.339,2,0
log_5052,2024-01-04 15:00:00,prod_000,seg_06,ctx_685,0.313,2,0
log_5053,2024-01-08 07:00:00,prod_073,seg_08,ctx_301,0.905,5,1
log_5054,2024-01-29 10:00:00,prod_019,seg_08,ctx_030,0.487,3,0
log_5055,2024-01-05 10:00:00,prod_051,seg_01,ctx_116,0.75,4,1
log_5056,2024-01-19 13:00:00,prod_095,seg_04,ctx_977,0.809,4,1
log_5057,2024-01-29 15:00:00,prod_084,seg_09,ctx_385,0.626,4,1
log_5058,2024-01-25 15:00:00,prod_079,seg_03,ctx_043,0.674,4,1
log_5059,2024-01-13 18:00:00,prod_099,seg_06,ctx_569,0.331,2,0
log_5060,2024-01-14 12:00:00,prod_037,seg_02,ctx_282,0.53,3,0
log_5061,2024-01-06 06:00:00,prod_031,seg_08,ctx_225,0.657,4,1
log_5062,2024-01-10 02:00:00,prod_030,seg_00,ctx_876,0.947,5,1
log_5063,2024-01-18 04:00:00,prod_016,seg_06,ctx_685,0.498,3,0
log_5064,2024-01-22 21:00:00,prod_055,seg_09,ctx_880,0.502,3,0
log_5065,2024-01-24 11:00:00,prod_040,seg_03,ctx_424,0.398,3,0
log_5066,2024-01-16 15:00:00,prod_016,seg_04,ctx_678,0.362,2,0
log_5067,2024-01-04 17:00:00,prod_042,seg_09,ctx_395,0.681,4,1
log_5068,2024-01-30 03:00:00,prod_012,seg_08,ctx_716,0.765,4,1
log_5069,2024-01-29 15:00:00,prod_022,seg_02,ctx_642,0.745,4,1
log_5070,2024-01-27 18:00:00,prod_041,seg_00,ctx_490,0.682,4,1
log_5071,2024-01-16 19:00:00,prod_059,seg_05,ctx_786,0.529,3,0
log_5072,2024-01-09 06:00:00,prod_068,seg_03,ctx_784,0.495,3,0
log_5073,2024-01-11 09:00:00,prod_085,seg_04,ctx_338,0.328,2,0
log_5074,2024-01-16 21:00:00,prod_064,seg_08,ctx_747,0.744,4,1
log_5075,2024-01-28 13:00:00,prod_017,seg_06,ctx_277,0.626,4,1
log_5076,2024-01-15 16:00:00,prod_093,seg_08,ctx_489,0.753,4,1
log_5077,2024-01-29 13:00:00,prod_087,seg_01,ctx_153,0.497,3,0
log_5078,2024-01-20 13:00:00,prod_050,seg_03,ctx_484,0.746,4,1
log_5079,2024-01-29 12:00:00,prod_027,seg_06,ctx_624,0.465,3,0
log_5080,2024-01-15 14:00:00,prod_032,seg_04,ctx_652,0.809,4,1
log_5081,2024-01-07 00:00:00,prod_010,seg_09,ctx_559,0.766,4,1
log_5082,2024-01-20 06:00:00,prod_076,seg_08,ctx_668,0.607,3,1
log_5083,2024-01-01 09:00:00,prod_068,seg_03,ctx_013,0.35,2,0
log_5084,2024-01-05 15:00:00,prod_040,seg_08,ctx_637,0.716,4,1
log_5085,2024-01-19 12:00:00,prod_010,seg_07,ctx_997,0.808,4,1
log_5086,2024-01-07 21:00:00,prod_037,seg_07,ctx_977,0.536,3,0
log_5087,2024-01-09 07:00:00,prod_022,seg_03,ctx_460,0.573,3,0
log_5088,2024-01-24 07:00:00,prod_037,seg_08,ctx_841,0.625,4,1
log_5089,2024-01-06 16:00:00,prod_006,seg_05,ctx_496,0.789,4,1
log_5090,2024-01-02 09:00:00,prod_057,seg_01,ctx_924,0.327,2,0
log_5091,2024-01-22 06:00:00,prod_000,seg_07,ctx_501,0.412,3,0
log_5092,2024-01-23 10:00:00,prod_034,seg_01,ctx_980,0.502,3,0
log_5093,2024-01-06 18:00:00,prod_007,seg_01,ctx_440,0.462,3,0
log_5094,2024-01-12 12:00:00,prod_081,seg_09,ctx_074,0.575,3,0
log_5095,2024-01-02 07:00:00,prod_079,seg_09,ctx_021,0.472,3,0
log_5096,2024-01-05 18:00:00,prod_084,seg_03,ctx_427,0.598,3,0
log_5097,2024-01-04 17:00:00,prod_098,seg_02,ctx_425,0.699,4,1
log_5098,2024-01-19 09:00:00,prod_044,seg_04,ctx_236,0.915,5,1
log_5099,2024-01-22 21:00:00,prod_014,seg_07,ctx_166,0.742,4,1
log_5100,2024-01-28 20:00:00,prod_013,seg_00,ctx_825,0.644,4,1
log_5101,2024-01-14 10:00:00,prod_056,seg_05,ctx_676,0.651,4,1
log_5102,2024-01-23 19:00:00,prod_091,seg_08,ctx_955,0.495,3,0
log_5103,2024-01-28 07:00:00,prod_015,seg_08,ctx_880,0.612,3,1
log_5104,2024-01-25 02:00:00,prod_099,seg_03,ctx_408,0.568,3,0
log_5105,2024-01-08 11:00:00,prod_037,seg_04,ctx_810,0.378,3,0
log_5106,2024-01-23 20:00:00,prod_004,seg_08,ctx_196,0.655,4,1
log_5107,2024-01-10 20:00:00,prod_040,seg_03,ctx_499,0.887,5,1
log_5108,2024-01-09 23:00:00,prod_046,seg_04,ctx_487,0.926,5,1
log_5109,2024-01-25 13:00:00,prod_097,seg_00,ctx_746,0.598,3,0
log_5110,2024-01-11 18:00:00,prod_069,seg_01,ctx_126,0.823,4,1
log_5111,2024-01-01 15:00:00,prod_062,seg_04,ctx_163,0.56,3,0
log_5112,2024-01-28 12:00:00,prod_091,seg_03,ctx_900,0.987,5,1
log_5113,2024-01-29 23:00:00,prod_063,seg_02,ctx_469,0.777,4,1
log_5114,2024-01-22 01:00:00,prod_040,seg_08,ctx_426,0.459,3,0
log_5115,2024-01-05 18:00:00,prod_090,seg_06,ctx_472,0.611,3,1
log_5116,2024-01-23 23:00:00,prod_083,seg_08,ctx_137,0.429,3,0
log_5117,2024-01-10 22:00:00,prod_012,seg_02,ctx_820,0.767,4,1
log_5118,2024-01-19 03:00:00,prod_025,seg_02,ctx_563,0.942,5,1
log_5119,2024-01-11 20:00:00,prod_096,seg_05,ctx_232,0.646,4,1
log_5120,2024-01-19 06:00:00,prod_031,seg_08,ctx_633,0.578,3,0
log_5121,2024-01-19 10:00:00,prod_020,seg_06,ctx_613,0.532,3,0
log_5122,2024-01-18 19:00:00,prod_063,seg_08,ctx_206,0.842,4,1
log_5123,2024-01-26 20:00:00,prod_054,seg_04,ctx_156,0.712,4,1
log_5124,2024-01-20 06:00:00,prod_083,seg_00,ctx_829,0.735,4,1
log_5125,2024-01-26 12:00:00,prod_011,seg_01,ctx_750,0.661,4,1
log_5126,2024-01-29 19:00:00,prod_014,seg_01,ctx_265,0.495,3,0
log_5127,2024-01-21 23:00:00,prod_020,seg_00,ctx_327,0.428,3,0
log_5128,2024-01-17 12:00:00,prod_097,seg_09,ctx_140,0.553,3,0
log_5129,2024-01-13 09:00:00,prod_013,seg_07,ctx_451,0.354,2,0
log_5130,2024-01-21 15:00:00,prod_029,seg_05,ctx_812,0.89,5,1
log_5131,2024-01-02 11:00:00,prod_055,seg_08,ctx_346,0.686,4,1
log_5132,2024-01-09 23:00:00,prod_018,seg_06,ctx_393,0.357,2,0
log_5133,2024-01-09 08:00:00,prod_000,seg_06,ctx_167,0.537,3,0
log_5134,2024-01-30 09:00:00,prod_016,seg_01,ctx_569,0.373,2,0
log_5135,2024-01-10 12:00:00,prod_011,seg_08,ctx_446,0.449,3,0
log_5136,2024-01-25 05:00:00,prod_032,seg_01,ctx_590,0.852,4,1
log_5137,2024-01-30 13:00:00,prod_008,seg_01,ctx_850,0.393,3,0
log_5138,2024-01-24 12:00:00,prod_062,seg_06,ctx_316,0.696,4,1
log_5139,2024-01-02 15:00:00,prod_058,seg_06,ctx_053,0.583,3,0
log_5140,2024-01-15 22:00:00,prod_031,seg_04,ctx_502,0.489,3,0
log_5141,2024-01-24 23:00:00,prod_009,seg_00,ctx_950,0.572,3,0
log_5142,2024-01-01 07:00:00,prod_044,seg_07,ctx_662,0.63,4,1
log_5143,2024-01-21 10:00:00,prod_077,seg_08,ctx_324,0.755,4,1
log_5144,2024-01-07 13:00:00,prod_064,seg_01,ctx_040,0.722,4,1
log_5145,2024-01-16 18:00:00,prod_075,seg_06,ctx_714,0.734,4,1
log_5146,2024-01-10 03:00:00,prod_043,seg_02,ctx_142,0.851,4,1
log_5147,2024-01-10 16:00:00,prod_061,seg_05,ctx_868,0.76,4,1
log_5148,2024-01-07 05:00:00,prod_092,seg_05,ctx_514,0.318,2,0
log_5149,2024-01-08 00:00:00,prod_024,seg_09,ctx_681,0.319,2,0
log_5150,2024-01-16 19:00:00,prod_029,seg_02,ctx_606,0.534,3,0
log_5151,2024-01-13 15:00:00,prod_093,seg_06,ctx_203,0.597,3,0
log_5152,2024-01-12 21:00:00,prod_027,seg_00,ctx_134,0.599,3,0
log_5153,2024-01-27 08:00:00,prod_070,seg_04,ctx_768,0.87,4,1
log_5154,2024-01-20 05:00:00,prod_066,seg_01,ctx_026,0.387,3,0
log_5155,2024-01-13 03:00:00,prod_080,seg_06,ctx_417,0.673,4,1
log_5156,2024-01-06 07:00:00,prod_006,seg_07,ctx_206,0.71,4,1
log_5157,2024-01-08 20:00:00,prod_040,seg_07,ctx_025,0.885,5,1
log_5158,2024-01-15 19:00:00,prod_000,seg_09,ctx_573,0.307,2,0
log_5159,2024-01-02 07:00:00,prod_052,seg_07,ctx_868,0.878,5,1
log_5160,2024-01-09 22:00:00,prod_021,seg_00,ctx_903,0.628,4,1
log_5161,2024-01-26 15:00:00,prod_005,seg_03,ctx_135,0.326,2,0
log_5162,2024-01-01 20:00:00,prod_063,seg_08,ctx_568,0.762,4,1
log_5163,2024-01-27 19:00:00,prod_019,seg_08,ctx_928,0.634,4,1
log_5164,2024-01-30 00:00:00,prod_014,seg_07,ctx_525,0.497,3,0
log_5165,2024-01-11 05:00:00,prod_012,seg_03,ctx_121,0.492,3,0
log_5166,2024-01-23 13:00:00,prod_055,seg_04,ctx_511,0.483,3,0
log_5167,2024-01-28 08:00:00,prod_025,seg_01,ctx_608,0.511,3,0
log_5168,2024-01-04 05:00:00,prod_024,seg_06,ctx_910,0.782,4,1
log_5169,2024-01-20 03:00:00,prod_097,seg_03,ctx_855,0.42,3,0
log_5170,2024-01-19 07:00:00,prod_087,seg_00,ctx_209,0.544,3,0
log_5171,2024-01-27 01:00:00,prod_032,seg_05,ctx_852,0.849,4,1
log_5172,2024-01-10 01:00:00,prod_059,seg_08,ctx_502,0.438,3,0
log_5173,2024-01-30 02:00:00,prod_037,seg_06,ctx_296,0.668,4,1
log_5174,2024-01-25 09:00:00,prod_059,seg_06,ctx_250,0.398,3,0
log_5175,2024-01-03 15:00:00,prod_059,seg_02,ctx_144,0.844,4,1
log_5176,2024-01-22 08:00:00,prod_039,seg_06,ctx_544,0.57,3,0
log_5177,2024-01-06 22:00:00,prod_069,seg_01,ctx_589,0.439,3,0
log_5178,2024-01-11 14:00:00,prod_053,seg_01,ctx_557,0.321,2,0
log_5179,2024-01-22 00:00:00,prod_090,seg_03,ctx_980,0.73,4,1
log_5180,2024-01-03 07:00:00,prod_015,seg_02,ctx_658,0.439,3,0
log_5181,2024-01-08 08:00:00,prod_090,seg_01,ctx_678,0.38,3,0
log_5182,2024-01-03 16:00:00,prod_047,seg_04,ctx_649,0.817,4,1
log_5183,2024-01-06 16:00:00,prod_012,seg_05,ctx_236,0.346,2,0
log_5184,2024-01-19 07:00:00,prod_051,seg_00,ctx_220,0.711,4,1
log_5185,2024-01-18 19:00:00,prod_052,seg_03,ctx_867,0.546,3,0
log_5186,2024-01-23 23:00:00,prod_087,seg_09,ctx_213,0.509,3,0
log_5187,2024-01-20 18:00:00,prod_017,seg_05,ctx_123,0.882,5,1
log_5188,2024-01-30 19:00:00,prod_039,seg_00,ctx_435,0.693,4,1
log_5189,2024-01-13 17:00:00,prod_044,seg_05,ctx_689,0.549,3,0
log_5190,2024-01-06 19:00:00,prod_064,seg_01,ctx_146,0.529,3,0
log_5191,2024-01-22 07:00:00,prod_051,seg_09,ctx_180,0.379,3,0
log_5192,2024-01-29 17:00:00,prod_078,seg_01,ctx_305,0.888,5,1
log_5193,2024-01-02 20:00:00,prod_056,seg_00,ctx_348,0.749,4,1
log_5194,2024-01-23 20:00:00,prod_004,seg_06,ctx_124,0.45,3,0
log_5195,2024-01-08 20:00:00,prod_090,seg_05,ctx_267,0.543,3,0
log_5196,2024-01-20 04:00:00,prod_002,seg_03,ctx_827,0.314,2,0
log_5197,2024-01-25 05:00:00,prod_040,seg_06,ctx_777,0.464,3,0
log_5198,2024-01-10 23:00:00,prod_052,seg_08,ctx_996,0.661,4,1
log_5199,2024-01-01 16:00:00,prod_075,seg_03,ctx_699,0.796,4,1
log_5200,2024-01-11 21:00:00,prod_091,seg_04,ctx_657,0.707,4,1
log_5201,2024-01-03 00:00:00,prod_010,seg_02,ctx_678,0.852,4,1
log_5202,2024-01-17 11:00:00,prod_061,seg_06,ctx_178,0.892,5,1
log_5203,2024-01-25 22:00:00,prod_084,seg_08,ctx_440,0.859,4,1
log_5204,2024-01-04 04:00:00,prod_039,seg_06,ctx_307,0.64,4,1
log_5205,2024-01-18 07:00:00,prod_090,seg_03,ctx_936,0.762,4,1
log_5206,2024-01-29 04:00:00,prod_063,seg_02,ctx_356,0.598,3,0
