log_id,timestamp,product_id,segment_id,context_id,preference_value,rating,liked
log_0663,2024-01-13 18:00:00,prod_005,seg_04,ctx_002,0.367,2,0
log_0664,2024-01-27 17:00:00,prod_041,seg_01,ctx_054,0.633,4,1
log_0665,2024-01-19 21:00:00,prod_038,seg_04,ctx_088,0.588,3,0
log_0666,2024-01-15 17:00:00,prod_049,seg_00,ctx_064,0.476,3,0
log_0667,2024-01-26 12:00:00,prod_042,seg_03,ctx_044,0.609,3,1
log_0668,2024-01-20 09:00:00,prod_048,seg_02,ctx_097,0.358,2,0
log_0669,2024-01-09 06:00:00,prod_026,seg_00,ctx_080,0.391,3,0
log_0670,2024-01-03 00:00:00,prod_047,seg_00,ctx_003,0.334,2,0
log_0671,2024-01-23 18:00:00,prod_049,seg_03,ctx_006,0.328,2,0
log_0672,2024-01-14 08:00:00,prod_041,seg_00,ctx_046,0.411,3,0
log_0673,2024-01-13 23:00:00,prod_008,seg_04,ctx_005,0.328,2,0
log_0674,2024-01-09 00:00:00,prod_008,seg_04,ctx_047,0.629,4,1
log_0675,2024-01-24 07:00:00,prod_042,seg_00,ctx_047,0.34,2,0
log_0676,2024-01-08 00:00:00,prod_000,seg_02,ctx_040,0.547,3,0
log_0677,2024-01-29 09:00:00,prod_035,seg_01,ctx_096,0.891,5,1
log_0678,2024-01-02 22:00:00,prod_015,seg_01,ctx_040,0.35,2,0
log_0679,2024-01-25 09:00:00,prod_005,seg_02,ctx_031,0.623,3,1
log_0680,2024-01-22 07:00:00,prod_010,seg_03,ctx_021,0.578,3,0
log_0681,2024-01-02 19:00:00,prod_038,seg_01,ctx_047,0.334,2,0
log_0682,2024-01-23 17:00:00,prod_010,seg_01,ctx_099,0.435,3,0
log_0683,2024-01-22 00:00:00,prod_029,seg_04,ctx_084,0.539,3,0
log_0684,2024-01-23 00:00:00,prod_039,seg_00,ctx_002,0.515,3,0
log_0685,2024-01-24 06:00:00,prod_015,seg_00,ctx_066,0.36,2,0
log_0686,2024-01-04 00:00:00,prod_021,seg_04,ctx_074,0.313,2,0
log_0687,2024-01-30 22:00:00,prod_048,seg_03,ctx_019,0.797,4,1
log_0688,2024-01-15 23:00:00,prod_048,seg_04,ctx_026,0.737,4,1
log_0689,2024-01-14 17:00:00,prod_014,seg_03,ctx_023,0.618,3,1
log_0690,2024-01-20 14:00:00,prod_023,seg_04,ctx_034,0.898,5,1
log_0691,2024-01-12 00:00:00,prod_041,seg_01,ctx_078,0.809,4,1
log_0692,2024-01-28 02:00:00,prod_042,seg_00,ctx_041,0.435,3,0
log_0693,2024-01-17 12:00:00,prod_015,seg_01,ctx_024,0.869,4,1
log_0694,2024-01-10 16:00:00,prod_043,seg_01,ctx_076,0.5,3,0
log_0695,2024-01-13 11:00:00,prod_002,seg_04,ctx_054,0.563,3,0
log_0696,2024-01-06 06:00:00,prod_001,seg_01,ctx_028,0.588,3,0
log_0697,2024-01-13 01:00:00,prod_037,seg_02,ctx_089,0.409,3,0
log_0698,2024-01-01 10:00:00,prod_040,seg_03,ctx_075,0.541,3,0
log_0699,2024-01-06 01:00:00,prod_038,seg_00,ctx_084,0.502,3,0
log_0700,2024-01-30 10:00:00,prod_016,seg_01,ctx_085,0.508,3,0
log_0701,2024-01-05 10:00:00,prod_014,seg_03,ctx_020,0.574,3,0
log_0702,2024-01-20 12:00:00,prod_030,seg_00,ctx_048,0.818,4,1
log_0703,2024-01-09 09:00:00,prod_005,seg_02,ctx_003,0.798,4,1
log_0704,2024-01-10 05:00:00,prod_039,seg_04,ctx_076,0.445,3,0
log_0705,2024-01-21 13:00:00,prod_008,seg_04,ctx_008,0.401,3,0
log_0706,2024-01-28 16:00:00,prod_016,seg_01,ctx_037,0.458,3,0
log_0707,2024-01-05 07:00:00,prod_040,seg_01,ctx_095,0.351,2,0
log_0708,2024-01-27 15:00:00,prod_018,seg_04,ctx_065,0.433,3,0
log_0709,2024-01-21 13:00:00,prod_002,seg_04,ctx_092,0.657,4,1
log_0710,2024-01-04 13:00:00,prod_022,seg_00,ctx_025,0.455,3,0
log_0711,2024-01-20 10:00:00,prod_020,seg_01,ctx_017,0.448,3,0
log_0712,2024-01-02 15:00:00,prod_039,seg_01,ctx_065,0.628,4,1
log_0713,2024-01-15 14:00:00,prod_000,seg_04,ctx_090,0.527,3,0
log_0714,2024-01-14 11:00:00,prod_020,seg_03,ctx_047,0.849,4,1
log_0715,2024-01-28 18:00:00,prod_009,seg_01,ctx_073,0.868,4,1
log_0716,2024-01-12 09:00:00,prod_018,seg_01,ctx_087,0.756,4,1
log_0717,2024-01-12 18:00:00,prod_032,seg_02,ctx_019,0.813,4,1
log_0718,2024-01-08 00:00:00,prod_048,seg_04,ctx_042,0.756,4,1
log_0719,2024-01-15 14:00:00,prod_024,seg_04,ctx_021,0.729,4,1
log_0720,2024-01-03 15:00:00,prod_030,seg_01,ctx_039,0.573,3,0
log_0721,2024-01-25 10:00:00,prod_016,seg_03,ctx_016,0.64,4,1
log_0722,2024-01-19 04:00:00,prod_013,seg_03,ctx_081,0.705,4,1
log_0723,2024-01-20 13:00:00,prod_016,seg_00,ctx_043,0.349,2,0
log_0724,2024-01-19 22:00:00,prod_007,seg_01,ctx_036,0.399,3,0
log_0725,2024-01-13 09:00:00,prod_002,seg_00,ctx_089,0.31,2,0
log_0726,2024-01-23 21:00:00,prod_016,seg_01,ctx_019,0.81,4,1
log_0727,2024-01-12 16:00:00,prod_018,seg_03,ctx_000,0.563,3,0
log_0728,2024-01-12 22:00:00,prod_000,seg_01,ctx_001,0.454,3,0
log_0729,2024-01-23 16:00:00,prod_013,seg_02,ctx_012,0.621,3,1
log_0730,2024-01-26 17:00:00,prod_045,seg_03,ctx_000,0.883,5,1
log_0731,2024-01-03 08:00:00,prod_025,seg_03,ctx_031,0.874,4,1
log_0732,2024-01-28 09:00:00,prod_000,seg_02,ctx_071,0.743,4,1
log_0733,2024-01-07 01:00:00,prod_034,seg_01,ctx_042,0.88,5,1
log_0734,2024-01-21 06:00:00,prod_041,seg_01,ctx_046,0.412,3,0
log_0735,2024-01-20 06:00:00,prod_012,seg_02,ctx_060,0.744,4,1
log_0736,2024-01-18 23:00:00,prod_043,seg_03,ctx_072,0.389,3,0
log_0737,2024-01-10 23:00:00,prod_017,seg_00,ctx_087,0.788,4,1
log_0738,2024-01-23 05:00:00,prod_030,seg_02,ctx_002,0.892,5,1
log_0739,2024-01-05 09:00:00,prod_037,seg_03,ctx_003,0.655,4,1
log_0740,2024-01-08 13:00:00,prod_044,seg_02,ctx_063,0.607,3,1
log_0741,2024-01-27 14:00:00,prod_000,seg_02,ctx_054,0.575,3,0
log_0742,2024-01-26 16:00:00,prod_040,seg_02,ctx_023,0.415,3,0
log_0743,2024-01-30 01:00:00,prod_030,seg_00,ctx_081,0.56,3,0
log_0744,2024-01-13 20:00:00,prod_004,seg_02,ctx_005,0.557,3,0
log_0745,2024-01-07 17:00:00,prod_037,seg_04,ctx_057,0.755,4,1
log_0746,2024-01-09 02:00:00,prod_016,seg_03,ctx_067,0.736,4,1
log_0747,2024-01-14 10:00:00,prod_023,seg_02,ctx_015,0.788,4,1
log_0748,2024-01-24 19:00:00,prod_019,seg_01,ctx_086,0.779,4,1
log_0749,2024-01-24 16:00:00,prod_016,seg_00,ctx_001,0.528,3,0
log_0750,2024-01-16 16:00:00,prod_016,seg_02,ctx_048,0.776,4,1
log_0751,2024-01-09 14:00:00,prod_036,seg_04,ctx_055,0.458,3,0
log_0752,2024-01-27 15:00:00,prod_010,seg_03,ctx_098,0.513,3,0
log_0753,2024-01-21 15:00:00,prod_031,seg_01,ctx_090,0.624,3,1
log_0754,2024-01-07 19:00:00,prod_035,seg_00,ctx_051,0.397,3,0
log_0755,2024-01-29 13:00:00,prod_042,seg_03,ctx_065,0.324,2,0
log_0756,2024-01-23 18:00:00,prod_011,seg_04,ctx_007,0.536,3,0
log_0757,2024-01-30 09:00:00,prod_046,seg_03,ctx_075,0.652,4,1
log_0758,2024-01-05 20:00:00,prod_045,seg_03,ctx_015,0.328,2,0
log_0759,2024-01-24 05:00:00,prod_045,seg_00,ctx_007,0.41,3,0
log_0760,2024-01-03 04:00:00,prod_026,seg_03,ctx_039,0.771,4,1
log_0761,2024-01-24 09:00:00,prod_003,seg_04,ctx_067,0.63,4,1
log_0762,2024-01-04 20:00:00,prod_036,seg_03,ctx_096,0.352,2,0
log_0763,2024-01-08 02:00:00,prod_002,seg_03,ctx_027,0.803,4,1
log_0764,2024-01-04 07:00:00,prod_005,seg_01,ctx_047,0.857,4,1
log_0765,2024-01-27 08:00:00,prod_012,seg_04,ctx_005,0.832,4,1
log_0766,2024-01-30 17:00:00,prod_027,seg_03,ctx_062,0.465,3,0
log_0767,2024-01-20 23:00:00,prod_019,seg_02,ctx_008,0.847,4,1
log_0768,2024-01-27 18:00:00,prod_034,seg_04,ctx_023,0.307,2,0
log_0769,2024-01-21 14:00:00,prod_000,seg_00,ctx_069,0.895,5,1
log_0770,2024-01-13 06:00:00,prod_010,seg_02,ctx_091,0.848,4,1
log_0771,2024-01-09 19:00:00,prod_014,seg_04,ctx_086,0.84,4,1
log_0772,2024-01-08 05:00:00,prod_038,seg_00,ctx_025,0.707,4,1
log_0773,2024-01-23 03:00:00,prod_048,seg_03,ctx_073,0.873,4,1
log_0774,2024-01-06 05:00:00,prod_032,seg_02,ctx_086,0.733,4,1
log_0775,2024-01-04 08:00:00,prod_044,seg_04,ctx_094,0.616,3,1
log_0776,2024-01-04 09:00:00,prod_007,seg_04,ctx_056,0.894,5,1
log_0777,2024-01-11 01:00:00,prod_008,seg_01,ctx_060,0.768,4,1
log_0778,2024-01-09 15:00:00,prod_007,seg_03,ctx_025,0.553,3,0
log_0779,2024-01-24 07:00:00,prod_048,seg_03,ctx_086,0.682,4,1
log_0780,2024-01-21 06:00:00,prod_031,seg_02,ctx_071,0.577,3,0
log_0781,2024-01-05 20:00:00,prod_043,seg_04,ctx_040,0.669,4,1
log_0782,2024-01-06 04:00:00,prod_039,seg_02,ctx_079,0.879,5,1
log_0783,2024-01-22 18:00:00,prod_032,seg_02,ctx_075,0.457,3,0
log_0784,2024-01-29 11:00:00,prod_025,seg_04,ctx_050,0.491,3,0
log_0785,2024-01-01 14:00:00,prod_006,seg_03,ctx_082,0.432,3,0
log_0786,2024-01-06 03:00:00,prod_030,seg_03,ctx_042,0.709,4,1
log_0787,2024-01-20 17:00:00,prod_003,seg_04,ctx_045,0.838,4,1
log_0788,2024-01-24 20:00:00,prod_009,seg_03,ctx_016,0.337,2,0
log_0789,2024-01-24 13:00:00,prod_026,seg_04,ctx_025,0.446,3,0
log_0790,2024-01-21 20:00:00,prod_035,seg_03,ctx_035,0.848,4,1
log_0791,2024-01-15 04:00:00,prod_046,seg_03,ctx_076,0.314,2,0
log_0792,2024-01-02 01:00:00,prod_031,seg_04,ctx_019,0.666,4,1
log_0793,2024-01-23 06:00:00,prod_029,seg_04,ctx_035,0.786,4,1
log_0794,2024-01-26 17:00:00,prod_017,seg_01,ctx_024,0.354,2,0
log_0795,2024-01-20 00:00:00,prod_009,seg_00,ctx_038,0.767,4,1
log_0796,2024-01-06 23:00:00,prod_040,seg_01,ctx_043,0.649,4,1
log_0797,2024-01-07 10:00:00,prod_015,seg_00,ctx_076,0.34,2,0
log_0798,2024-01-18 10:00:00,prod_037,seg_03,ctx_087,0.673,4,1
log_0799,2024-01-14 18:00:00,prod_037,seg_02,ctx_019,0.497,3,0
log_0800,2024-01-08 06:00:00,prod_011,seg_01,ctx_078,0.742,4,1
log_0801,2024-01-14 10:00:00,prod_036,seg_02,ctx_055,0.709,4,1
log_0802,2024-01-21 07:00:00,prod_009,seg_03,ctx_029,0.695,4,1
log_0803,2024-01-17 21:00:00,prod_001,seg_01,ctx_073,0.593,3,0
log_0804,2024-01-14 00:00:00,prod_009,seg_03,ctx_027,0.687,4,1
log_0805,2024-01-20 00:00:00,prod_022,seg_04,ctx_094,0.384,3,0
log_0806,2024-01-22 12:00:00,prod_021,seg_02,ctx_088,0.311,2,0
log_0807,2024-01-24 04:00:00,prod_030,seg_00,ctx_049,0.86,4,1
log_0808,2024-01-09 20:00:00,prod_046,seg_03,ctx_087,0.679,4,1
log_0809,2024-01-19 22:00:00,prod_038,seg_03,ctx_082,0.314,2,0
log_0810,2024-01-05 05:00:00,prod_004,seg_02,ctx_062,0.826,4,1
log_0811,2024-01-11 13:00:00,prod_041,seg_01,ctx_038,0.85,4,1
log_0812,2024-01-12 19:00:00,prod_009,seg_03,ctx_064,0.694,4,1
log_0813,2024-01-18 14:00:00,prod_006,seg_01,ctx_092,0.895,5,1
log_0814,2024-01-17 11:00:00,prod_010,seg_00,ctx_074,0.73,4,1
log_0815,2024-01-06 11:00:00,prod_027,seg_00,ctx_069,0.566,3,0
log_0816,2024-01-29 08:00:00,prod_016,seg_02,ctx_012,0.707,4,1
log_0817,2024-01-23 11:00:00,prod_039,seg_02,ctx_083,0.848,4,1
log_0818,2024-01-08 22:00:00,prod_030,seg_03,ctx_096,0.693,4,1
log_0819,2024-01-21 17:00:00,prod_036,seg_00,ctx_036,0.321,2,0
log_0820,2024-01-14 20:00:00,prod_012,seg_01,ctx_088,0.549,3,0
log_0821,2024-01-30 08:00:00,prod_011,seg_03,ctx_011,0.673,4,1
log_0822,2024-01-05 18:00:00,prod_048,seg_03,ctx_043,0.383,3,0
log_0823,2024-01-06 20:00:00,prod_036,seg_02,ctx_066,0.857,4,1
log_0824,2024-01-24 09:00:00,prod_027,seg_03,ctx_041,0.603,3,1
log_0825,2024-01-18 05:00:00,prod_034,seg_02,ctx_073,0.58,3,0
log_0826,2024-01-27 17:00:00,prod_012,seg_00,ctx_073,0.611,3,1
log_0827,2024-01-09 18:00:00,prod_020,seg_03,ctx_036,0.654,4,1
log_0828,2024-01-14 06:00:00,prod_048,seg_02,ctx_083,0.611,3,1
log_0829,2024-01-02 14:00:00,prod_046,seg_01,ctx_018,0.659,4,1
log_0830,2024-01-09 07:00:00,prod_043,seg_01,ctx_014,0.714,4,1
log_0831,2024-01-25 07:00:00,prod_033,seg_02,ctx_045,0.661,4,1
log_0832,2024-01-18 20:00:00,prod_038,seg_04,ctx_077,0.369,2,0
log_0833,2024-01-21 03:00:00,prod_005,seg_03,ctx_075,0.363,2,0
log_0834,2024-01-02 10:00:00,prod_005,seg_00,ctx_030,0.537,3,0
log_0835,2024-01-04 09:00:00,prod_040,seg_02,ctx_014,0.827,4,1
log_0836,2024-01-06 02:00:00,prod_035,seg_03,ctx_019,0.368,2,0
log_0837,2024-01-23 10:00:00,prod_023,seg_04,ctx_063,0.808,4,1
log_0838,2024-01-14 20:00:00,prod_019,seg_00,ctx_033,0.774,4,1
log_0839,2024-01-22 17:00:00,prod_031,seg_03,ctx_083,0.403,3,0
log_0840,2024-01-20 00:00:00,prod_049,seg_03,ctx_056,0.517,3,0
log_0841,2024-01-21 04:00:00,prod_007,seg_03,ctx_042,0.543,3,0
log_0842,2024-01-26 15:00:00,prod_038,seg_04,ctx_019,0.401,3,0
log_0843,2024-01-10 07:00:00,prod_028,seg_00,ctx_034,0.873,4,1
log_0844,2024-01-03 01:00:00,prod_037,seg_02,ctx_079,0.636,4,1
log_0845,2024-01-11 22:00:00,prod_038,seg_03,ctx_056,0.8,4,1
log_0846,2024-01-19 17:00:00,prod_015,seg_03,ctx_014,0.776,4,1
log_0847,2024-01-30 02:00:00,prod_006,seg_00,ctx_089,0.663,4,1
log_0848,2024-01-27 20:00:00,prod_013,seg_02,ctx_011,0.63,4,1
log_0849,2024-01-10 16:00:00,prod_041,seg_03,ctx_084,0.501,3,0
log_0850,2024-01-18 13:00:00,prod_010,seg_00,ctx_099,0.566,3,0
log_0851,2024-01-26 16:00:00,prod_000,seg_01,ctx_013,0.461,3,0
log_0852,2024-01-02 19:00:00,prod_008,seg_04,ctx_013,0.506,3,0
log_0853,2024-01-08 14:00:00,prod_004,seg_02,ctx_074,0.769,4,1
log_0854,2024-01-06 17:00:00,prod_045,seg_02,ctx_008,0.875,4,1
log_0855,2024-01-13 11:00:00,prod_004,seg_02,ctx_089,0.454,3,0
log_0856,2024-01-22 18:00:00,prod_046,seg_00,ctx_078,0.315,2,0
log_0857,2024-01-01 14:00:00,prod_034,seg_01,ctx_076,0.64,4,1
log_0858,2024-01-17 02:00:00,prod_016,seg_00,ctx_026,0.631,4,1
log_0859,2024-01-09 14:00:00,prod_033,seg_00,ctx_088,0.325,2,0
log_0860,2024-01-14 11:00:00,prod_025,seg_04,ctx_006,0.547,3,0
log_0861,2024-01-16 01:00:00,prod_023,seg_04,ctx_018,0.602,3,1
log_0862,2024-01-07 11:00:00,prod_028,seg_01,ctx_076,0.875,4,1
log_0863,2024-01-13 18:00:00,prod_024,seg_01,ctx_044,0.522,3,0
log_0864,2024-01-27 18:00:00,prod_039,seg_04,ctx_064,0.384,3,0
log_0865,2024-01-19 10:00:00,prod_002,seg_01,ctx_096,0.853,4,1
log_0866,2024-01-08 20:00:00,prod_048,seg_01,ctx_080,0.863,4,1
log_0867,2024-01-24 13:00:00,prod_048,seg_02,ctx_000,0.536,3,0
log_0868,2024-01-16 14:00:00,prod_018,seg_03,ctx_027,0.854,4,1
log_0869,2024-01-14 19:00:00,prod_045,seg_02,ctx_076,0.331,2,0
log_0870,2024-01-25 06:00:00,prod_024,seg_01,ctx_057,0.823,4,1
log_0871,2024-01-21 03:00:00,prod_001,seg_01,ctx_068,0.488,3,0
log_0872,2024-01-04 13:00:00,prod_036,seg_01,ctx_034,0.675,4,1
log_0873,2024-01-30 08:00:00,prod_031,seg_03,ctx_039,0.301,2,0
log_0874,2024-01-17 04:00:00,prod_028,seg_00,ctx_099,0.621,3,1
log_0875,2024-01-13 10:00:00,prod_046,seg_00,ctx_073,0.338,2,0
log_0876,2024-01-09 13:00:00,prod_015,seg_00,ctx_005,0.879,5,1
log_0877,2024-01-21 17:00:00,prod_049,seg_03,ctx_049,0.876,5,1
log_0878,2024-01-09 19:00:00,prod_000,seg_00,ctx_036,0.431,3,0
log_0879,2024-01-26 07:00:00,prod_021,seg_02,ctx_068,0.46,3,0
log_0880,2024-01-09 06:00:00,prod_026,seg_01,ctx_021,0.836,4,1
log_0881,2024-01-08 13:00:00,prod_018,seg_03,ctx_083,0.338,2,0
log_0882,2024-01-11 21:00:00,prod_013,seg_03,ctx_087,0.564,3,0
log_0883,2024-01-07 03:00:00,prod_046,seg_01,ctx_033,0.452,3,0
log_0884,2024-01-14 18:00:00,prod_030,seg_00,ctx_015,0.837,4,1
log_0885,2024-01-17 14:00:00,prod_044,seg_01,ctx_001,0.797,4,1
log_0886,2024-01-01 09:00:00,prod_007,seg_03,ctx_046,0.847,4,1
log_0887,2024-01-18 20:00:00,prod_030,seg_04,ctx_027,0.506,3,0
log_0888,2024-01-14 12:00:00,prod_026,seg_04,ctx_063,0.557,3,0
log_0889,2024-01-18 23:00:00,prod_007,seg_03,ctx_056,0.364,2,0
log_0890,2024-01-28 09:00:00,prod_039,seg_02,ctx_005,0.891,5,1
log_0891,2024-01-28 08:00:00,prod_001,seg_00,ctx_055,0.595,3,0
log_0892,2024-01-13 20:00:00,prod_042,seg_03,ctx_047,0.693,4,1
log_0893,2024-01-17 19:00:00,prod_000,seg_04,ctx_088,0.728,4,1
log_0894,2024-01-27 17:00:00,prod_018,seg_00,ctx_080,0.649,4,1
log_0895,2024-01-08 13:00:00,prod_033,seg_04,ctx_020,0.706,4,1
log_0896,2024-01-19 21:00:00,prod_005,seg_03,ctx_029,0.8,4,1
log_0897,2024-01-24 02:00:00,prod_011,seg_03,ctx_079,0.824,4,1
log_0898,2024-01-29 10:00:00,prod_003,seg_03,ctx_051,0.782,4,1
log_0899,2024-01-13 23:00:00,prod_034,seg_01,ctx_081,0.875,5,1
log_0900,2024-01-29 01:00:00,prod_003,seg_00,ctx_079,0.716,4,1
log_0901,2024-01-29 03:00:00,prod_029,seg_01,ctx_088,0.591,3,0
log_0902,2024-01-28 17:00:00,prod_001,seg_04,ctx_044,0.487,3,0
log_0903,2024-01-19 14:00:00,prod_037,seg_01,ctx_072,0.66,4,1
log_0904,2024-01-24 12:00:00,prod_021,seg_00,ctx_030,0.623,3,1
log_0905,2024-01-15 02:00:00,prod_039,seg_01,ctx_011,0.763,4,1
log_0906,2024-01-11 11:00:00,prod_016,seg_04,ctx_081,0.488,3,0
log_0907,2024-01-08 15:00:00,prod_000,seg_02,ctx_014,0.515,3,0
log_0908,2024-01-08 17:00:00,prod_002,seg_03,ctx_090,0.389,3,0
log_0909,2024-01-03 15:00:00,prod_001,seg_04,ctx_080,0.454,3,0
log_0910,2024-01-04 12:00:00,prod_003,seg_02,ctx_071,0.795,4,1
log_0911,2024-01-15 13:00:00,prod_036,seg_01,ctx_016,0.552,3,0
log_0912,2024-01-08 02:00:00,prod_008,seg_02,ctx_051,0.753,4,1
log_0913,2024-01-04 12:00:00,prod_022,seg_01,ctx_044,0.78,4,1
log_0914,2024-01-15 20:00:00,prod_006,seg_00,ctx_091,0.6,3,0
log_0915,2024-01-19 08:00:00,prod_025,seg_02,ctx_063,0.582,3,0
log_0916,2024-01-06 08:00:00,prod_022,seg_01,ctx_054,0.674,4,1
log_0917,2024-01-03 06:00:00,prod_038,seg_00,ctx_005,0.629,4,1
log_0918,2024-01-29 12:00:00,prod_014,seg_04,ctx_050,0.781,4,1
log_0919,2024-01-20 23:00:00,prod_042,seg_02,ctx_057,0.643,4,1
log_0920,2024-01-28 16:00:00,prod_041,seg_04,ctx_029,0.374,2,0
log_0921,2024-01-23 23:00:00,prod_031,seg_00,ctx_065,0.771,4,1
log_0922,2024-01-06 08:00:00,prod_034,seg_02,ctx_045,0.663,4,1
log_0923,2024-01-30 21:00:00,prod_003,seg_02,ctx_084,0.529,3,0
log_0924,2024-01-02 03:00:00,prod_048,seg_02,ctx_065,0.541,3,0
log_0925,2024-01-30 16:00:00,prod_037,seg_04,ctx_051,0.404,3,0
log_0926,2024-01-04 03:00:00,prod_047,seg_00,ctx_082,0.617,3,1
log_0927,2024-01-14 05:00:00,prod_018,seg_02,ctx_002,0.586,3,0
log_0928,2024-01-02 10:00:00,prod_039,seg_00,ctx_083,0.412,3,0
log_0929,2024-01-05 19:00:00,prod_036,seg_04,ctx_084,0.645,4,1
log_0930,2024-01-14 10:00:00,prod_041,seg_03,ctx_072,0.734,4,1
log_0931,2024-01-20 12:00:00,prod_002,seg_03,ctx_002,0.477,3,0
log_0932,2024-01-16 22:00:00,prod_012,seg_00,ctx_070,0.766,4,1
log_0933,2024-01-11 18:00:00,prod_046,seg_04,ctx_049,0.432,3,0
log_0934,2024-01-22 04:00:00,prod_041,seg_02,ctx_071,0.889,5,1
log_0935,2024-01-27 17:00:00,prod_010,seg_03,ctx_087,0.713,4,1
log_0936,2024-01-17 06:00:00,prod_016,seg_03,ctx_088,0.46,3,0
log_0937,2024-01-19 00:00:00,prod_009,seg_00,ctx_087,0.412,3,0
log_0938,2024-01-22 22:00:00,prod_026,seg_03,ctx_027,0.498,3,0
log_0939,2024-01-28 23:00:00,prod_024,seg_01,ctx_014,0.785,4,1
log_0940,2024-01-11 11:00:00,prod_008,seg_03,ctx_012,0.732,4,1
log_0941,2024-01-01 02:00:00,prod_003,seg_01,ctx_073,0.766,4,1
log_0942,2024-01-04 07:00:00,prod_004,seg_02,ctx_014,0.738,4,1
log_0943,2024-01-24 00:00:00,prod_049,seg_03,ctx_092,0.621,3,1
log_0944,2024-01-19 16:00:00,prod_038,seg_02,ctx_045,0.81,4,1
log_0945,2024-01-21 13:00:00,prod_035,seg_01,ctx_080,0.523,3,0
log_0946,2024-01-15 16:00:00,prod_024,seg_00,ctx_007,0.651,4,1
log_0947,2024-01-16 15:00:00,prod_011,seg_02,ctx_080,0.502,3,0
log_0948,2024-01-09 02:00:00,prod_005,seg_02,ctx_024,0.522,3,0
log_0949,2024-01-11 11:00:00,prod_009,seg_00,ctx_008,0.357,2,0
log_0950,2024-01-20 09:00:00,prod_044,seg_04,ctx_008,0.407,3,0
log_0951,2024-01-12 07:00:00,prod_001,seg_00,ctx_032,0.307,2,0
log_0952,2024-01-19 22:00:00,prod_026,seg_02,ctx_047,0.725,4,1
log_0953,2024-01-22 10:00:00,prod_039,seg_00,ctx_032,0.568,3,0
log_0954,2024-01-18 19:00:00,prod_032,seg_03,ctx_044,0.51,3,0
log_0955,2024-01-11 18:00:00,prod_034,seg_02,ctx_022,0.876,5,1
log_0956,2024-01-09 16:00:00,prod_039,seg_02,ctx_032,0.955,5,1
log_0957,2024-01-05 02:00:00,prod_037,seg_02,ctx_086,0.663,4,1
log_0958,2024-01-12 15:00:00,prod_038,seg_03,ctx_033,0.554,3,0
log_0959,2024-01-20 12:00:00,prod_008,seg_04,ctx_087,0.552,3,0
log_0960,2024-01-21 22:00:00,prod_010,seg_00,ctx_095,0.379,3,0
log_0961,2024-01-23 14:00:00,prod_047,seg_02,ctx_032,0.896,5,1
log_0962,2024-01-21 02:00:00,prod_038,seg_00,ctx_067,0.314,2,0
log_0963,2024-01-23 02:00:00,prod_012,seg_03,ctx_097,0.469,3,0
log_0964,2024-01-16 09:00:00,prod_017,seg_03,ctx_031,0.452,3,0
log_0965,2024-01-08 14:00:00,prod_003,seg_02,ctx_007,0.404,3,0
log_0966,2024-01-25 17:00:00,prod_044,seg_00,ctx_094,0.601,3,1
log_0967,2024-01-08 22:00:00,prod_029,seg_03,ctx_053,0.788,4,1
log_0968,2024-01-22 22:00:00,prod_032,seg_03,ctx_002,0.444,3,0
log_0969,2024-01-19 18:00:00,prod_001,seg_02,ctx_075,0.729,4,1
log_0970,2024-01-21 19:00:00,prod_005,seg_00,ctx_075,0.68,4,1
log_0971,2024-01-23 06:00:00,prod_014,seg_02,ctx_022,0.515,3,0
log_0972,2024-01-24 04:00:00,prod_030,seg_04,ctx_063,0.877,5,1
log_0973,2024-01-25 14:00:00,prod_039,seg_03,ctx_053,0.705,4,1
log_0974,2024-01-04 05:00:00,prod_038,seg_03,ctx_031,0.56,3,0
log_0975,2024-01-06 22:00:00,prod_016,seg_04,ctx_024,0.745,4,1
log_0976,2024-01-11 09:00:00,prod_025,seg_04,ctx_085,0.416,3,0
log_0977,2024-01-19 18:00:00,prod_020,seg_02,ctx_025,0.663,4,1
log_0978,2024-01-06 16:00:00,prod_019,seg_04,ctx_069,0.576,3,0
log_0979,2024-01-10 10:00:00,prod_032,seg_04,ctx_006,0.861,4,1
log_0980,2024-01-13 05:00:00,prod_008,seg_03,ctx_039,0.81,4,1
log_0981,2024-01-07 21:00:00,prod_047,seg_03,ctx_084,0.477,3,0
log_0982,2024-01-14 15:00:00,prod_038,seg_00,ctx_099,0.637,4,1
log_0983,2024-01-17 02:00:00,prod_039,seg_03,ctx_063,0.583,3,0
log_0984,2024-01-17 22:00:00,prod_046,seg_02,ctx_029,0.783,4,1
log_0985,2024-01-03 20:00:00,prod_049,seg_03,ctx_061,0.673,4,1
log_0986,2024-01-22 14:00:00,prod_021,seg_04,ctx_036,0.315,2,0
log_0987,2024-01-05 12:00:00,prod_003,seg_02,ctx_023,0.454,3,0
log_0988,2024-01-02 20:00:00,prod_030,seg_04,ctx_046,0.701,4,1
log_0989,2024-01-10 01:00:00,prod_039,seg_04,ctx_063,0.493,3,0
log_0990,2024-01-14 20:00:00,prod_006,seg_02,ctx_087,0.581,3,0
log_0991,2024-01-19 10:00:00,prod_043,seg_04,ctx_037,0.809,4,1
log_0992,2024-01-21 17:00:00,prod_005,seg_03,ctx_078,0.724,4,1
log_0993,2024-01-29 19:00:00,prod_007,seg_01,ctx_026,0.383,3,0
log_0994,2024-01-25 07:00:00,prod_027,seg_02,ctx_061,0.653,4,1
