product_1,product_2,similarity
prod_004,prod_054,0.8694975
prod_015,prod_047,0.8690486
prod_009,prod_035,0.86901206
prod_060,prod_076,0.86896163
prod_055,prod_064,0.868949
prod_013,prod_078,0.86889976
prod_014,prod_030,0.8688026
prod_039,prod_076,0.86832064
prod_001,prod_032,0.868308
prod_028,prod_095,0.8682284
prod_009,prod_065,0.86805683
prod_015,prod_028,0.8679802
prod_030,prod_074,0.86795926
prod_034,prod_078,0.8673392
prod_036,prod_079,0.8672984
prod_015,prod_098,0.8671782
prod_029,prod_040,0.86701626
prod_023,prod_063,0.8670148
prod_011,prod_069,0.8664412
prod_002,prod_008,0.866369
prod_034,prod_095,0.8662823
prod_035,prod_071,0.866027
prod_030,prod_099,0.86592036
prod_029,prod_032,0.8658893
prod_065,prod_089,0.8653656
prod_054,prod_072,0.8651761
prod_004,prod_038,0.8649699
prod_036,prod_070,0.86493486
prod_031,prod_062,0.8647595
prod_051,prod_065,0.8646598
prod_042,prod_048,0.8642411
prod_053,prod_070,0.8640683
prod_010,prod_075,0.86391187
prod_000,prod_007,0.8637197
prod_029,prod_053,0.86343974
prod_030,prod_042,0.86311275
prod_043,prod_083,0.8630044
prod_018,prod_066,0.86280495
prod_048,prod_082,0.8626551
prod_067,prod_077,0.8626339
prod_050,prod_063,0.8625418
prod_002,prod_029,0.8624186
prod_034,prod_038,0.8623174
prod_076,prod_096,0.86226374
prod_012,prod_072,0.862059
prod_007,prod_020,0.8620281
prod_007,prod_088,0.861974
prod_058,prod_093,0.8619619
prod_039,prod_080,0.8618636
prod_050,prod_065,0.8618516
prod_008,prod_054,0.8618391
prod_006,prod_058,0.8617289
prod_022,prod_054,0.86166364
prod_053,prod_062,0.86130166
prod_001,prod_088,0.861087
prod_027,prod_043,0.86108506
prod_004,prod_008,0.8610709
prod_054,prod_090,0.86075157
prod_061,prod_075,0.8604997
prod_013,prod_038,0.86048365
prod_048,prod_067,0.86039793
prod_007,prod_092,0.8603883
prod_063,prod_081,0.8600305
prod_000,prod_059,0.86002016
prod_072,prod_083,0.8599868
prod_018,prod_028,0.8596091
prod_046,prod_075,0.8596
prod_057,prod_070,0.859469
prod_054,prod_085,0.85942847
prod_007,prod_054,0.8594261
prod_020,prod_059,0.8592708
prod_036,prod_064,0.8588578
prod_042,prod_073,0.8588408
prod_031,prod_076,0.8588063
prod_006,prod_037,0.8585741
prod_002,prod_055,0.85856104
prod_050,prod_090,0.85851425
prod_059,prod_087,0.8584525
prod_048,prod_085,0.8581442
prod_047,prod_093,0.8580981
prod_073,prod_082,0.8579803
prod_012,prod_043,0.85794777
prod_037,prod_093,0.85785764
prod_076,prod_087,0.85777456
prod_067,prod_073,0.8577551
prod_015,prod_070,0.8577224
prod_015,prod_034,0.85746515
prod_077,prod_082,0.85744363
prod_033,prod_036,0.85739654
prod_018,prod_098,0.8571539
prod_065,prod_091,0.85706806
prod_024,prod_076,0.85673517
prod_030,prod_095,0.85644585
prod_035,prod_051,0.8564222
prod_034,prod_036,0.8562513
prod_071,prod_098,0.85624146
prod_029,prod_079,0.8561578
prod_025,prod_070,0.8560718
prod_028,prod_071,0.8560627
prod_042,prod_077,0.85601985
prod_006,prod_047,0.85595435
prod_001,prod_092,0.85574406
prod_050,prod_098,0.85564727
prod_077,prod_085,0.8555398
prod_069,prod_084,0.85543764
prod_037,prod_069,0.8552872
prod_031,prod_035,0.8547231
prod_035,prod_089,0.854678
prod_027,prod_072,0.85462785
prod_062,prod_087,0.8545474
prod_073,prod_085,0.8543727
prod_013,prod_019,0.85433644
prod_004,prod_036,0.85412705
prod_070,prod_099,0.8540744
prod_030,prod_082,0.85393137
prod_028,prod_042,0.8536957
prod_007,prod_032,0.85333633
prod_052,prod_066,0.85322654
prod_053,prod_054,0.85305876
prod_054,prod_084,0.85301554
prod_042,prod_098,0.85296375
prod_013,prod_090,0.852639
prod_005,prod_076,0.85246193
prod_019,prod_020,0.8523005
prod_068,prod_076,0.85225075
prod_046,prod_070,0.85219705
prod_008,prod_064,0.85217446
prod_026,prod_056,0.8521258
prod_000,prod_019,0.8519698
prod_012,prod_067,0.8519612
prod_043,prod_073,0.85178196
prod_032,prod_055,0.8515725
prod_042,prod_070,0.8511326
prod_000,prod_054,0.8510066
prod_009,prod_098,0.85094345
prod_004,prod_019,0.85047925
prod_009,prod_028,0.85047007
prod_070,prod_095,0.85044694
prod_020,prod_046,0.8502718
prod_028,prod_050,0.8500183
prod_043,prod_077,0.8500009
prod_034,prod_042,0.8495188
prod_020,prod_054,0.8494624
prod_015,prod_050,0.84938866
prod_003,prod_084,0.8491499
prod_000,prod_046,0.8489008
prod_004,prod_035,0.84881276
prod_045,prod_054,0.8485806
prod_009,prod_059,0.84847975
prod_010,prod_020,0.8482508
prod_039,prod_059,0.84821147
prod_042,prod_050,0.8481179
prod_030,prod_085,0.8480816
prod_029,prod_033,0.8480677
prod_015,prod_048,0.84800154
prod_015,prod_065,0.8479245
prod_028,prod_091,0.8477023
prod_008,prod_033,0.84769726
prod_060,prod_063,0.8475932
prod_000,prod_010,0.8475265
prod_052,prod_065,0.8471613
prod_058,prod_069,0.8469721
prod_028,prod_089,0.84673584
prod_041,prod_058,0.8465325
prod_089,prod_098,0.84642273
prod_091,prod_098,0.84628534
prod_043,prod_048,0.8462092
prod_070,prod_078,0.84601355
prod_042,prod_083,0.84599996
prod_017,prod_076,0.8459
prod_059,prod_071,0.8458263
prod_004,prod_029,0.8457436
prod_021,prod_058,0.8456676
prod_000,prod_008,0.84565616
prod_002,prod_007,0.8456328
prod_028,prod_051,0.84551
prod_011,prod_050,0.84548354
prod_008,prod_040,0.8454501
prod_051,prod_098,0.84542423
prod_026,prod_053,0.8452875
prod_049,prod_053,0.84490365
prod_055,prod_088,0.8447254
prod_030,prod_071,0.8444623
prod_041,prod_047,0.8439072
prod_004,prod_010,0.84380525
prod_082,prod_083,0.843758
prod_008,prod_020,0.84365106
prod_030,prod_050,0.8435752
prod_004,prod_046,0.8433099
prod_008,prod_079,0.84317285
prod_010,prod_013,0.8429132
prod_052,prod_054,0.84288645
prod_028,prod_082,0.8425976
prod_027,prod_042,0.8425756
prod_012,prod_082,0.8425669
prod_015,prod_073,0.8423847
prod_012,prod_085,0.84229535
prod_025,prod_075,0.8422605
prod_082,prod_098,0.84221923
prod_037,prod_041,0.8421213
prod_029,prod_064,0.8419386
prod_054,prod_094,0.8417394
prod_072,prod_088,0.8416954
prod_021,prod_037,0.8416058
prod_072,prod_092,0.8415808
prod_021,prod_047,0.8415043
prod_030,prod_091,0.8412352
prod_063,prod_096,0.84113365
prod_038,prod_070,0.8408778
prod_000,prod_035,0.84031844
prod_012,prod_042,0.8400781
prod_067,prod_083,0.8400088
prod_039,prod_062,0.83979934
prod_020,prod_035,0.8397783
prod_055,prod_092,0.8397092
prod_035,prod_069,0.8396112
prod_009,prod_030,0.839554
prod_027,prod_082,0.8393739
prod_015,prod_077,0.83923835
prod_003,prod_011,0.8389322
prod_013,prod_046,0.83884645
prod_036,prod_056,0.8387493
prod_083,prod_085,0.83834714
prod_031,prod_049,0.8382519
prod_018,prod_047,0.8380584
prod_013,prod_061,0.8380444
prod_070,prod_082,0.83746207
prod_016,prod_036,0.8374217
prod_076,prod_097,0.8371944
prod_028,prod_085,0.8366773
prod_024,prod_063,0.8364664
prod_034,prod_082,0.83625484
prod_045,prod_081,0.8358861
prod_004,prod_090,0.83554906
prod_001,prod_083,0.83525544
prod_030,prod_072,0.83524644
prod_051,prod_059,0.8352262
prod_085,prod_098,0.8352032
prod_030,prod_089,0.8351456
prod_005,prod_063,0.83485126
prod_000,prod_036,0.83481705
prod_045,prod_053,0.83478487
prod_052,prod_094,0.8347826
prod_023,prod_045,0.8345717
prod_034,prod_044,0.8343052
prod_054,prod_080,0.83427835
prod_044,prod_075,0.83400923
prod_042,prod_065,0.83398336
prod_020,prod_036,0.8338493
prod_001,prod_027,0.8338389
prod_030,prod_051,0.83378404
prod_059,prod_089,0.83377874
prod_050,prod_082,0.8337067
prod_054,prod_067,0.83364856
prod_018,prod_058,0.83361065
prod_018,prod_054,0.8335682
prod_066,prod_093,0.83334446
prod_006,prod_066,0.8328764
prod_027,prod_085,0.83267266
prod_022,prod_050,0.83262515
prod_032,prod_072,0.8325746
prod_018,prod_037,0.8325315
prod_020,prod_090,0.83242595
prod_000,prod_090,0.832415
prod_063,prod_068,0.832281
prod_027,prod_067,0.83215016
prod_018,prod_065,0.83213866
prod_054,prod_062,0.83213264
prod_069,prod_080,0.83209497
prod_003,prod_094,0.83179516
prod_075,prod_086,0.8312961
prod_007,prod_064,0.8308227
prod_003,prod_022,0.8307363
prod_029,prod_056,0.8301028
prod_049,prod_087,0.8300423
prod_020,prod_061,0.8299082
prod_020,prod_025,0.8298404
prod_016,prod_029,0.82972205
prod_001,prod_012,0.8296661
prod_000,prod_061,0.8296014
prod_045,prod_060,0.82947785
prod_000,prod_025,0.8294579
prod_004,prod_061,0.8293169
prod_054,prod_076,0.8292184
prod_035,prod_087,0.82910943
prod_015,prod_083,0.828996
prod_034,prod_086,0.8276149
prod_067,prod_092,0.8267409
prod_039,prod_066,0.8264655
prod_020,prod_086,0.8263721
prod_007,prod_040,0.8261804
prod_050,prod_084,0.8261107
prod_015,prod_027,0.82608074
prod_017,prod_063,0.8260641
prod_004,prod_050,0.8260577
prod_034,prod_052,0.8254854
prod_007,prod_033,0.82530963
prod_002,prod_072,0.82528764
prod_020,prod_044,0.8252781
prod_047,prod_052,0.82524014
prod_008,prod_050,0.82509345
prod_050,prod_072,0.82482153
prod_004,prod_025,0.8248049
prod_067,prod_088,0.8245443
prod_000,prod_029,0.82448715
prod_028,prod_072,0.8243584
prod_042,prod_088,0.8243573
prod_008,prod_016,0.8238405
prod_013,prod_045,0.8236808
prod_013,prod_063,0.82355815
prod_030,prod_067,0.82342905
prod_070,prod_072,0.8233009
prod_000,prod_086,0.82323337
prod_052,prod_058,0.8230999
prod_072,prod_098,0.8229516
prod_001,prod_073,0.8228747
prod_012,prod_015,0.822597
prod_082,prod_092,0.8225488
prod_020,prod_029,0.82249016
prod_037,prod_052,0.8224617
prod_048,prod_069,0.8224217
prod_070,prod_085,0.8222997
prod_007,prod_079,0.8222848
prod_082,prod_088,0.82226473
prod_054,prod_061,0.8221704
prod_000,prod_044,0.8220947
prod_047,prod_069,0.8220649
prod_031,prod_066,0.82186365
prod_045,prod_096,0.82175845
prod_042,prod_092,0.82170707
prod_052,prod_070,0.8214668
prod_019,prod_054,0.82132226
prod_034,prod_085,0.8212625
prod_027,prod_055,0.8210523
prod_055,prod_083,0.8210519
prod_001,prod_077,0.820842
prod_013,prod_026,0.8207361
prod_007,prod_050,0.82062227
prod_034,prod_072,0.8205802
prod_065,prod_082,0.820566
prod_013,prod_025,0.82018423
prod_085,prod_088,0.82015234
prod_053,prod_059,0.81992424
prod_035,prod_091,0.8197448
prod_045,prod_050,0.8195895
prod_085,prod_092,0.81954336
prod_063,prod_097,0.81946254
prod_026,prod_054,0.8192574
prod_022,prod_052,0.81881857
prod_035,prod_039,0.8176026
prod_041,prod_066,0.8175027
prod_023,prod_026,0.81740236
prod_018,prod_094,0.81712353
prod_050,prod_085,0.8170739
prod_075,prod_099,0.8169605
prod_001,prod_048,0.81694293
prod_015,prod_094,0.8167133
prod_050,prod_061,0.81670743
prod_007,prod_030,0.81615245
prod_032,prod_067,0.8161057
prod_066,prod_087,0.8160379
prod_053,prod_078,0.81594926
prod_021,prod_066,0.81593025
prod_029,prod_059,0.8158972
prod_043,prod_058,0.8158907
prod_024,prod_045,0.815731
prod_004,prod_086,0.8149057
prod_004,prod_044,0.81479394
prod_029,prod_030,0.8142543
prod_062,prod_069,0.81423795
prod_037,prod_054,0.81405306
prod_029,prod_098,0.8140183
prod_032,prod_042,0.8139047
prod_053,prod_057,0.813851
prod_039,prod_049,0.8137556
prod_027,prod_069,0.8135501
prod_063,prod_075,0.8134763
prod_063,prod_070,0.8132865
prod_015,prod_022,0.8130969
prod_031,prod_057,0.812645
prod_065,prod_085,0.81260693
prod_043,prod_047,0.81251675
prod_032,prod_082,0.8125082
prod_007,prod_070,0.8124156
prod_069,prod_073,0.8123346
prod_013,prod_044,0.8123018
prod_044,prod_070,0.81225556
prod_026,prod_081,0.81169724
prod_030,prod_036,0.8116329
prod_054,prod_066,0.8115609
prod_037,prod_043,0.8115377
prod_018,prod_034,0.81151634
prod_026,prod_060,0.8114824
prod_014,prod_034,0.8112474
prod_014,prod_020,0.8112017
prod_019,prod_050,0.8111996
prod_005,prod_045,0.81109154
prod_028,prod_029,0.8110608
prod_045,prod_068,0.810725
prod_050,prod_062,0.81058466
prod_032,prod_085,0.81049776
prod_045,prod_075,0.81034744
prod_012,prod_055,0.81026256
prod_000,prod_014,0.8100934
prod_028,prod_067,0.80986977
prod_008,prod_070,0.80979675
prod_013,prod_086,0.8097023
prod_064,prod_072,0.8096114
prod_002,prod_067,0.80866516
prod_031,prod_090,0.80849886
prod_067,prod_098,0.8082944
prod_018,prod_070,0.8082373
prod_007,prod_034,0.8082299
prod_050,prod_080,0.80818635
prod_050,prod_094,0.8076477
prod_075,prod_095,0.80742943
prod_028,prod_036,0.80716217
prod_069,prod_083,0.8071348
prod_036,prod_098,0.8070224
prod_031,prod_078,0.8069735
prod_055,prod_073,0.8067158
prod_034,prod_074,0.8065488
prod_038,prod_053,0.8059725
prod_002,prod_042,0.80578375
prod_029,prod_065,0.8057575
prod_007,prod_028,0.8055812
prod_000,prod_050,0.80546254
prod_015,prod_088,0.80526835
prod_070,prod_086,0.8051771
prod_002,prod_082,0.8051041
prod_050,prod_053,0.80501217
prod_053,prod_063,0.8049336
prod_026,prod_075,0.8043356
prod_007,prod_098,0.8042667
prod_040,prod_072,0.80425936
prod_033,prod_072,0.8041192
prod_050,prod_076,0.8039997
prod_020,prod_050,0.80388325
prod_008,prod_034,0.80387676
prod_017,prod_045,0.80359155
prod_015,prod_092,0.8032357
prod_014,prod_075,0.8029827
prod_055,prod_077,0.8027901
prod_002,prod_085,0.8024238
prod_059,prod_091,0.8020023
prod_018,prod_022,0.80197155
prod_065,prod_072,0.80191785
prod_037,prod_050,0.8016757
prod_037,prod_039,0.80152506
prod_074,prod_075,0.80148536
prod_048,prod_055,0.801441
prod_057,prod_087,0.8012177
prod_026,prod_096,0.8011363
prod_018,prod_077,0.8007745
prod_018,prod_048,0.8006662
prod_072,prod_079,0.800463
prod_031,prod_037,0.8002854
prod_007,prod_016,0.7998513
prod_034,prod_063,0.79908246
prod_004,prod_014,0.79871196
prod_011,prod_052,0.7986141
prod_008,prod_056,0.79854983
prod_019,prod_031,0.798479
prod_011,prod_015,0.79834044
prod_042,prod_094,0.7983009
prod_049,prod_054,0.79792726
prod_003,prod_035,0.797924
prod_078,prod_087,0.79774874
prod_031,prod_038,0.7976854
prod_069,prod_077,0.79723644
prod_022,prod_042,0.79696816
prod_008,prod_030,0.7968836
prod_018,prod_073,0.79687214
prod_036,prod_065,0.7967696
prod_027,prod_054,0.79640144
prod_054,prod_058,0.79632837
prod_039,prod_058,0.7958932
prod_020,prod_074,0.795106
prod_052,prod_084,0.79453456
prod_015,prod_032,0.7945112
prod_064,prod_067,0.79447114
prod_050,prod_052,0.7943791
prod_024,prod_026,0.794322
prod_045,prod_097,0.7940694
prod_004,prod_026,0.7937491
prod_035,prod_053,0.79306054
prod_031,prod_058,0.7929122
prod_020,prod_099,0.79280347
prod_050,prod_066,0.79257387
prod_067,prod_070,0.7925131
prod_027,prod_050,0.79245234
prod_003,prod_065,0.7924076
prod_000,prod_099,0.7923261
prod_013,prod_099,0.79224557
prod_000,prod_074,0.7917298
prod_053,prod_076,0.7915709
prod_034,prod_067,0.7912301
prod_040,prod_042,0.79098225
prod_037,prod_087,0.79092777
prod_010,prod_054,0.79085064
prod_082,prod_094,0.79056114
prod_026,prod_068,0.7900532
prod_015,prod_084,0.7898368
prod_020,prod_091,0.78981286
prod_048,prod_052,0.7894747
prod_014,prod_070,0.78928113
prod_004,prod_099,0.7891909
prod_050,prod_067,0.78857505
prod_005,prod_026,0.78822047
prod_004,prod_045,0.7880943
prod_038,prod_087,0.78792447
prod_012,prod_018,0.78784454
prod_064,prod_082,0.78762406
prod_000,prod_091,0.7875724
prod_052,prod_077,0.787397
prod_042,prod_064,0.7873886
prod_033,prod_067,0.78684807
prod_064,prod_085,0.78641754
prod_087,prod_090,0.7862443
prod_002,prod_015,0.7861434
prod_029,prod_081,0.7860549
prod_008,prod_028,0.78588885
prod_008,prod_098,0.7852285
prod_058,prod_087,0.78510535
prod_023,prod_036,0.7850923
prod_018,prod_050,0.78491956
prod_026,prod_050,0.7848234
prod_040,prod_082,0.7848229
prod_052,prod_073,0.78472817
prod_019,prod_053,0.78450406
prod_043,prod_066,0.78442705
prod_001,prod_058,0.78433627
prod_085,prod_094,0.784172
prod_031,prod_061,0.7838933
prod_022,prod_082,0.78379816
prod_070,prod_074,0.7837489
prod_042,prod_079,0.78348696
prod_039,prod_057,0.78348106
prod_033,prod_042,0.78344846
prod_007,prod_065,0.7834186
prod_033,prod_082,0.7831594
prod_013,prod_076,0.78298193
prod_065,prod_067,0.7829442
prod_004,prod_074,0.78287065
prod_054,prod_057,0.78283757
prod_048,prod_054,0.78275245
prod_049,prod_069,0.7824761
prod_019,prod_087,0.7823206
prod_011,prod_042,0.7821434
prod_013,prod_095,0.781984
prod_017,prod_026,0.7815849
prod_050,prod_058,0.7812008
prod_011,prod_018,0.78096867
prod_076,prod_093,0.7809044
prod_036,prod_081,0.78086823
prod_020,prod_095,0.78084946
prod_001,prod_047,0.78077465
prod_010,prod_031,0.78047264
prod_000,prod_095,0.7804128
prod_040,prod_067,0.7801866
prod_013,prod_014,0.7801216
prod_001,prod_037,0.7800841
prod_006,prod_076,0.7800838
prod_040,prod_085,0.780035
prod_033,prod_085,0.7799308
prod_039,prod_078,0.7799267
prod_045,prod_070,0.7796638
prod_069,prod_090,0.7795805
prod_079,prod_082,0.77931947
prod_029,prod_035,0.7785384
prod_010,prod_050,0.77850413
prod_067,prod_079,0.7784235
prod_039,prod_047,0.77837974
prod_013,prod_074,0.77789825
prod_016,prod_072,0.7776021
prod_004,prod_095,0.7775071
prod_018,prod_083,0.77733964
prod_054,prod_083,0.7768459
prod_007,prod_056,0.7767444
prod_018,prod_084,0.7767436
prod_046,prod_053,0.77646244
prod_010,prod_053,0.77626383
prod_000,prod_026,0.77612966
prod_022,prod_085,0.77607256
prod_079,prod_085,0.775744
prod_003,prod_028,0.77560824
prod_003,prod_098,0.7751491
prod_049,prod_050,0.77488923
prod_034,prod_071,0.7740017
prod_020,prod_026,0.77391607
prod_009,prod_034,0.773465
prod_031,prod_046,0.7733035
prod_042,prod_084,0.773066
prod_012,prod_052,0.7729378
prod_003,prod_059,0.77261484
prod_039,prod_090,0.7720791
prod_048,prod_050,0.77204806
prod_023,prod_029,0.7718507
prod_071,prod_075,0.7717513
prod_025,prod_054,0.77174056
prod_012,prod_069,0.77147084
prod_015,prod_040,0.77080053
prod_026,prod_097,0.77076113
prod_004,prod_091,0.7705034
prod_018,prod_027,0.7700949
prod_053,prod_090,0.7699257
prod_020,prod_071,0.76977605
prod_054,prod_099,0.76964533
prod_050,prod_083,0.76948285
prod_075,prod_076,0.76942176
prod_038,prod_039,0.76937085
prod_052,prod_080,0.76920456
prod_046,prod_054,0.7687847
prod_000,prod_045,0.7682297
prod_004,prod_063,0.7681264
prod_054,prod_073,0.76811975
prod_072,prod_094,0.76804554
prod_011,prod_082,0.7679273
prod_034,prod_045,0.767898
prod_019,prod_039,0.7675571
prod_054,prod_078,0.7674088
prod_069,prod_088,0.7673463
prod_015,prod_064,0.7673063
prod_055,prod_058,0.7672637
prod_009,prod_020,0.7672417
prod_031,prod_047,0.76654977
prod_015,prod_059,0.76644367
prod_010,prod_087,0.76629424
prod_052,prod_083,0.7660694
prod_009,prod_075,0.7660371
prod_000,prod_071,0.7660267
prod_031,prod_048,0.7660009
prod_036,prod_060,0.76593137
prod_020,prod_045,0.76590675
prod_050,prod_099,0.76576114
prod_054,prod_095,0.7655891
prod_047,prod_087,0.7654091
prod_003,prod_030,0.76535165
prod_006,prod_063,0.76519346
prod_039,prod_048,0.76514816
prod_000,prod_009,0.76447445
prod_061,prod_087,0.76444626
prod_008,prod_065,0.7644046
prod_069,prod_092,0.7643769
prod_037,prod_055,0.76409197
prod_041,prod_076,0.7634137
prod_050,prod_095,0.7633362
prod_015,prod_033,0.7633235
prod_050,prod_057,0.7632689
prod_015,prod_079,0.7628436
prod_022,prod_072,0.7628412
prod_063,prod_093,0.7627753
prod_022,prod_029,0.76223236
prod_015,prod_080,0.7616628
prod_020,prod_089,0.7616292
prod_021,prod_076,0.76119536
prod_025,prod_050,0.76098585
prod_011,prod_029,0.76089275
prod_046,prod_087,0.7608713
prod_019,prod_069,0.7607843
prod_038,prod_054,0.76065516
prod_047,prod_055,0.7606315
prod_075,prod_091,0.7605587
prod_034,prod_051,0.76046556
prod_053,prod_061,0.76032114
prod_027,prod_052,0.75987804
prod_036,prod_059,0.75984347
prod_034,prod_089,0.75948966
prod_067,prod_094,0.75933385
prod_075,prod_089,0.759333
prod_029,prod_060,0.7591103
prod_082,prod_084,0.7591053
prod_018,prod_088,0.7589894
prod_020,prod_051,0.7589415
prod_018,prod_092,0.7588056
prod_016,prod_067,0.7587629
prod_051,prod_075,0.75826174
prod_011,prod_085,0.75819814
prod_000,prod_089,0.75792545
prod_036,prod_096,0.7569386
prod_050,prod_073,0.7568307
prod_016,prod_042,0.7562034
prod_039,prod_073,0.7557477
prod_016,prod_082,0.7553751
prod_004,prod_071,0.75526845
prod_000,prod_051,0.75521505
prod_042,prod_059,0.7549071
prod_048,prod_087,0.7547482
prod_031,prod_073,0.75448763
prod_029,prod_096,0.7543454
prod_025,prod_031,0.75432324
prod_027,prod_031,0.7543042
prod_032,prod_069,0.7541472
prod_057,prod_069,0.7541418
prod_025,prod_053,0.7538304
prod_046,prod_050,0.75367
prod_004,prod_009,0.7529844
prod_056,prod_072,0.7529167
prod_008,prod_023,0.75228775
prod_024,prod_036,0.751974
prod_016,prod_085,0.751945
prod_024,prod_029,0.75160766
prod_026,prod_070,0.7515613
prod_022,prod_036,0.751432
prod_070,prod_076,0.75136924
prod_005,prod_029,0.7512668
prod_001,prod_066,0.7507358
prod_010,prod_039,0.7505811
prod_084,prod_085,0.7503882
prod_018,prod_080,0.7502059
prod_008,prod_081,0.7501577
prod_070,prod_071,0.74991006
prod_009,prod_070,0.7495192
prod_005,prod_036,0.74951255
prod_039,prod_061,0.7492829
prod_031,prod_083,0.74892884
prod_041,prod_063,0.74884695
prod_018,prod_032,0.7485484
prod_029,prod_094,0.7481331
prod_002,prod_069,0.74796313
prod_053,prod_086,0.7477576
prod_040,prod_069,0.7476559
prod_061,prod_069,0.7475791
prod_044,prod_053,0.7472279
prod_013,prod_071,0.74708015
prod_027,prod_039,0.74699396
prod_036,prod_068,0.7467464
prod_069,prod_078,0.74628085
prod_011,prod_072,0.74620366
prod_004,prod_089,0.74581826
prod_021,prod_063,0.74577385
prod_047,prod_054,0.7456934
prod_022,prod_067,0.7454762
prod_039,prod_077,0.74536127
prod_050,prod_078,0.7453566
prod_031,prod_044,0.74525136
prod_039,prod_083,0.7450413
prod_052,prod_092,0.7448839
prod_029,prod_068,0.7447354
prod_000,prod_063,0.74459827
prod_052,prod_088,0.74454653
prod_073,prod_087,0.74450856
prod_007,prod_094,0.744238
prod_039,prod_046,0.74388015
prod_020,prod_063,0.74374384
prod_004,prod_051,0.74347013
prod_042,prod_080,0.74340785
prod_008,prod_060,0.74335855
prod_011,prod_036,0.7432718
prod_029,prod_084,0.7431379
prod_007,prod_022,0.7417933
prod_031,prod_086,0.7413797
prod_026,prod_034,0.74129546
prod_009,prod_013,0.74121094
prod_004,prod_076,0.74118584
prod_025,prod_087,0.7403528
prod_038,prod_050,0.7394359
prod_002,prod_018,0.73927975
prod_013,prod_091,0.73923045
prod_059,prod_082,0.7390385
prod_017,prod_036,0.7387387
prod_017,prod_029,0.73860306
prod_031,prod_077,0.73850954
prod_042,prod_056,0.7382232
prod_052,prod_062,0.7377137
prod_027,prod_087,0.7375877
prod_072,prod_084,0.73718727
prod_036,prod_094,0.73696536
prod_052,prod_059,0.73694456
prod_034,prod_076,0.7366598
prod_053,prod_066,0.73613477
prod_038,prod_069,0.7361338
prod_010,prod_069,0.7360953
prod_051,prod_070,0.73586637
prod_054,prod_077,0.73572856
prod_015,prod_016,0.73500043
prod_013,prod_066,0.73495764
prod_083,prod_087,0.7349086
prod_070,prod_089,0.7348452
prod_013,prod_089,0.73450375
prod_015,prod_062,0.73406535
prod_069,prod_079,0.7338151
prod_032,prod_052,0.7337704
prod_008,prod_096,0.733233
prod_013,prod_051,0.7331931
prod_077,prod_087,0.7329438
prod_034,prod_091,0.73290133
prod_029,prod_097,0.7327481
prod_045,prod_093,0.73223245
prod_055,prod_066,0.73197174
prod_006,prod_045,0.7313047
prod_044,prod_087,0.7310512
prod_056,prod_082,0.7309203
prod_036,prod_097,0.730767
prod_040,prod_054,0.7300346
prod_080,prod_082,0.7295881
prod_031,prod_099,0.7293909
prod_036,prod_084,0.7291313
prod_086,prod_087,0.7284738
prod_040,prod_050,0.7282233
prod_007,prod_023,0.72805303
prod_014,prod_053,0.7272608
prod_015,prod_035,0.72706455
prod_043,prod_076,0.72635496
prod_008,prod_024,0.7261753
prod_056,prod_085,0.725935
prod_033,prod_069,0.72591156
prod_011,prod_067,0.72580975
prod_056,prod_067,0.72550666
prod_007,prod_011,0.72528344
prod_044,prod_054,0.72482926
prod_066,prod_070,0.7248012
prod_025,prod_039,0.7246148
prod_002,prod_052,0.7245712
prod_037,prod_070,0.7245305
prod_047,prod_050,0.7244175
prod_008,prod_094,0.7236926
prod_064,prod_069,0.72352606
prod_018,prod_064,0.72283953
prod_030,prod_063,0.722759
prod_046,prod_069,0.7224433
prod_007,prod_081,0.7224193
prod_066,prod_075,0.7220727
prod_012,prod_039,0.72191614
prod_059,prod_085,0.721897
prod_054,prod_088,0.72172296
prod_030,prod_045,0.7209208
prod_080,prod_085,0.72064775
prod_008,prod_022,0.7206271
prod_005,prod_008,0.72057027
prod_008,prod_068,0.720544
prod_050,prod_077,0.72002256
prod_063,prod_098,0.71992344
prod_031,prod_095,0.7195204
prod_000,prod_076,0.71933156
prod_028,prod_063,0.71928674
prod_059,prod_072,0.7187971
prod_018,prod_059,0.7185881
prod_026,prod_030,0.7184883
prod_035,prod_036,0.7184416
prod_067,prod_084,0.71833736
prod_018,prod_062,0.71769726
prod_020,prod_076,0.7169036
prod_015,prod_056,0.71653336
prod_054,prod_086,0.71648085
prod_007,prod_060,0.7160678
prod_007,prod_084,0.7154478
prod_042,prod_062,0.71530885
prod_054,prod_092,0.7147707
prod_035,prod_042,0.7140424
prod_018,prod_033,0.7137597
prod_053,prod_099,0.71334916
prod_041,prod_045,0.71297765
prod_043,prod_063,0.7129263
prod_029,prod_080,0.71282977
prod_063,prod_065,0.7128225
prod_018,prod_040,0.71249753
prod_012,prod_031,0.71214515
prod_050,prod_088,0.7118035
prod_008,prod_017,0.711738
prod_031,prod_088,0.71155167
prod_025,prod_069,0.71153694
prod_049,prod_052,0.711357
prod_045,prod_098,0.71109885
prod_053,prod_074,0.7110287
prod_028,prod_045,0.71095085
prod_039,prod_088,0.71089983
prod_021,prod_045,0.7106743
prod_039,prod_044,0.7102507
prod_087,prod_099,0.7097606
prod_026,prod_093,0.7097385
prod_044,prod_050,0.709267
prod_013,prod_037,0.7091075
prod_012,prod_087,0.7088553
prod_054,prod_079,0.7086503
prod_018,prod_079,0.70802087
prod_006,prod_026,0.7077111
