,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
prod_042,-0.0028927089,-0.03164606,0.018068084,0.03394301,0.028297879,-0.053351596,0.08186827,-0.07411238,-0.014416119,0.038630556,-0.0121635115,0.009290233,0.034640867,-0.11637432,-0.12197591,0.023203777,-0.03344789,-0.017577277,0.02357612,-0.07282376,0.00061434624,0.04082848,0.072475225,0.21533957,0.0018597785,0.02827198,0.020418745,-0.025726477,-0.013195348,-0.038541805,0.015535323,0.1057708,0.13128215,-0.06639048,0.0013872373,-0.30638063,0.0017771167,0.12786587,-0.032258336,-0.016757721,0.33993292,-0.033622373,-0.005636998,-0.031065963,-0.030860953,-0.054293297,0.0632909,0.05376607,0.006843217,0.051143024,-0.0314543,0.06143772,0.087003976,0.04145216,-0.03676969,-0.1299636,0.00751554,0.0023452528,0.08150911,0.017898524,-0.050581824,-0.027070707,-0.032556962,-0.014336879,-0.048870884,0.23381206,-0.037196983,0.058523368,0.02474601,0.04137047,0.010100836,-0.34082997,-0.05456168,-0.031865492,0.015597242,-0.043284297,0.016707052,-0.0042186882,-0.3365753,0.093325384,-0.023467652,-0.01848216,0.0052930713,0.030519566,0.022570483,0.088445604,0.08602018,-0.009780288,-0.0908839,-0.046656124,-0.09357655,-0.011852928,-0.080304295,-0.1727387,-0.015395052,0.006768715,0.03090929,-0.114234135,-0.014624833,-0.021930497,0.042397134,-0.03814539,0.033739824,-0.026218811,0.32658073,-0.0094696665,-0.047559384,0.021177355,-0.006255561,-0.020994069,-0.047024388,0.011810985,0.0128942495,0.07035521,0.09184839,-0.012229591,0.03551211,0.016167402,-0.048794262,-0.049325157,-0.00074732216,-0.026201159,0.1416739,0.07081473,0.027608784,0.034721453,-0.038999733,-0.044940535
prod_043,-0.026075872,-0.08269833,0.05466174,-0.029528419,-0.009307865,0.10930309,0.24426912,-0.18802345,0.027162597,-0.027481928,-0.0011717564,-0.024804825,-0.03744459,-0.2302022,0.08109111,0.026874447,0.049494497,0.022990867,0.07692163,-0.18383831,-0.0023147503,0.19436735,0.1494171,0.010408033,-0.04011981,-0.005190055,0.10211266,0.009042677,0.03214651,0.005269847,-0.053210307,-0.07543931,0.06346684,-0.09444679,0.082559496,-0.16170128,-0.03296725,-0.05074555,0.04106128,0.019424567,0.14258169,0.035996486,0.010795296,0.046906356,0.034295555,-0.18505695,0.08492986,-0.08256078,0.06293427,0.13593401,0.017567385,-0.074356385,0.15848082,0.05027458,-0.09312098,-0.026933683,-0.030203955,0.07050151,-0.08343805,-0.021466194,-0.13220772,-0.097902276,0.04073118,-0.08281962,-0.101623505,0.027009485,0.049718972,0.09249308,0.009070455,-0.03816307,-0.023069495,-0.15244468,-0.13424121,0.020285485,0.054063667,0.03907425,-0.020857003,-0.0081402045,-0.17025554,0.08756032,-0.12976831,0.046988092,-0.01834526,-0.023012152,0.068074696,-0.037711743,0.19071889,0.05418391,-0.15870732,0.05911835,-0.009678068,0.03639139,-0.15387078,-0.082588576,0.13152058,-0.016375178,-0.010611035,0.029345356,-0.11771957,-0.04976526,-0.03925074,-0.022337535,-0.0051666405,0.030206177,0.16914167,0.019567532,0.05187313,-0.041136794,0.083652444,0.014131875,0.047590118,-0.0072131217,0.003089616,0.18413432,-0.01673987,0.026553096,-0.008705628,0.1054663,0.010781357,-0.12558047,0.033337593,0.017317737,-0.07213354,0.17338307,-0.009689879,-0.04656096,-0.12459364,-0.15294716
prod_044,0.058665123,0.037305713,-0.046846706,-0.031763192,-0.0008346682,-0.04803193,-0.07983939,0.0596407,0.023956055,-0.044040307,-0.008324164,-0.02179464,-0.05529748,0.08584787,-0.23416193,-0.050420534,0.03243148,0.022233259,-0.0487766,0.07348461,-0.06393418,-0.093195714,-0.060447294,0.2261465,-0.039065655,-0.01127403,-0.041763328,0.038063947,0.014906328,0.012668472,-0.030411223,0.20902206,0.059576068,0.03318353,-0.076933615,-0.1852997,0.06796438,0.18699571,-0.0889193,0.015192147,0.24387006,0.018897464,0.039809547,-0.0011845613,0.019231772,0.058773756,-0.06593207,0.12779775,-0.018450398,-0.05838327,-0.0021789826,0.12946515,-0.06412974,-0.061265722,0.059059907,-0.1083494,-0.03034035,-0.081863016,0.12059563,0.011166434,0.07922813,0.056605246,0.039474264,0.06234608,0.05173549,0.21284714,-0.005446479,-0.08403658,-0.045322873,-0.028936222,-0.051304616,-0.24866979,0.04373379,0.0022752497,-0.073570296,0.012829471,-0.089221135,-0.040990386,-0.25937256,-0.040137973,0.096369445,0.017519519,-0.0014329834,-0.015442948,-0.03250775,0.1112703,-0.0830914,0.013533972,0.09277284,-0.14063442,-0.093379185,0.03441901,0.08678557,-0.082187936,-0.12327877,-0.0056282347,-0.058953255,-0.090607665,0.08412296,0.04858455,0.009360693,-0.021782711,0.007130398,-0.08462808,0.2590096,-0.045573495,0.036277443,0.056204516,-0.043956287,-0.13066526,0.018244646,-0.006606693,0.021088004,-0.06903028,0.10544377,0.011920634,-0.045555122,-0.07492304,0.013282383,0.07995603,-0.03726154,0.043742258,0.20128614,-0.08712285,-0.04200663,-0.02923844,0.047988936,0.08460197
prod_045,-0.027214803,-0.05335562,0.032840032,0.026522331,0.029623581,-0.019120637,0.12761466,-0.1110361,-0.014289329,0.041078974,-0.011321826,0.0058384156,0.02182061,-0.16300967,-0.0784927,0.028552255,-0.018783346,-0.0062216152,0.05122174,-0.11344556,-0.0007399528,0.09195749,0.10573591,0.17951535,-0.005303069,0.023607653,0.036068786,-0.030670615,-0.004718325,-0.031213684,0.00026075862,0.058547806,0.13344708,-0.083709374,0.034921024,-0.30136263,-0.0052111386,0.09011893,-0.021790016,-0.011136471,0.31122363,-0.02626275,-0.005833532,-0.02032638,-0.0100514935,-0.09645914,0.077692114,0.028618207,0.017596683,0.08624764,-0.021609522,0.028121991,0.123981096,0.06285153,-0.056350414,-0.118226506,0.00038738098,0.020638855,0.041219622,-0.003320158,-0.08170469,-0.048037857,-0.026392903,-0.029721411,-0.07166258,0.19833711,-0.019920956,0.084351406,0.026146153,0.03104684,0.0027173809,-0.3264982,-0.07515351,-0.02906497,0.025030356,-0.03189266,0.014411204,-0.0065184925,-0.3197683,0.113352,-0.06482139,-0.012598327,0.003097478,0.02408274,0.047272056,0.061642326,0.12525332,-0.0052285288,-0.12613371,-0.021583928,-0.08478827,-0.0053327275,-0.11050377,-0.16644146,0.02636488,0.009476528,0.038502347,-0.09747031,-0.052804627,-0.03764837,0.021160085,-0.030757813,0.031509295,-0.015114493,0.31200886,-0.005268037,-0.031985696,0.007542584,0.02096608,-0.0033870763,-0.022261351,0.0063613546,0.005968664,0.11316001,0.07334441,-0.01937885,0.024910234,0.037644833,-0.032871816,-0.0820758,6.905805e-05,-0.026571114,0.09425427,0.11024964,0.030439459,0.031629264,-0.06867548,-0.08275859
prod_046,0.041020505,0.03243046,-0.036497235,-0.017482484,-0.00872646,-0.053964615,-0.077339396,0.05197599,0.031909317,-0.02615435,-0.020501968,-0.037672255,-0.062165365,0.07821801,-0.23041344,-0.045134444,0.047511674,0.015639387,-0.05715474,0.059559584,-0.06419146,-0.09186912,-0.05138965,0.2447303,-0.018741803,-0.01268804,-0.03825804,0.040328033,0.020399034,-0.004826393,-0.025490718,0.20489682,0.08120866,0.03905119,-0.058379125,-0.19438794,0.070082836,0.19524641,-0.08480567,0.018001568,0.24829479,0.0057930504,0.01316637,-0.0045217555,0.028679566,0.049245443,-0.046903443,0.12482844,-0.01796475,-0.058272637,0.0054028584,0.1441914,-0.04922923,-0.05776809,0.061900068,-0.11863529,-0.037051123,-0.07257769,0.13839878,0.016399793,0.08199639,0.028614445,0.028283846,0.06868053,0.0413082,0.21632332,-0.0048743323,-0.0852102,-0.043169048,-0.03270695,-0.06130413,-0.24960978,0.04679511,-0.0024980463,-0.06384082,-0.0010053694,-0.10435421,-0.03531201,-0.26294312,-0.018441461,0.09532418,0.0052688746,-0.008542737,-0.007863593,-0.02621041,0.109417364,-0.08254835,0.016720364,0.07777158,-0.1348385,-0.107602656,0.020541405,0.080090284,-0.09129022,-0.104330674,-0.010911196,-0.05924513,-0.110643394,0.06419207,0.043583408,0.013147492,-0.024449987,0.021131258,-0.087479234,0.2594184,-0.05303933,0.038550127,0.052613083,-0.022981482,-0.13484845,0.026990404,-0.013990656,0.012362645,-0.06170224,0.12414065,-0.002410631,-0.045826934,-0.0671496,0.020741109,0.059949216,-0.04942901,0.017240983,0.19454831,-0.0796087,-0.016220316,-0.041039683,0.03198018,0.076904796
prod_047,-0.033558484,-0.06601504,0.040480033,0.024926618,0.028201934,0.009381588,0.16514756,-0.13822185,-0.008577079,0.039283004,-0.00413893,0.0066707935,0.025310421,-0.19854413,-0.024794573,0.035985176,-0.01808628,-0.009579304,0.06184003,-0.1403678,0.011268286,0.13188851,0.13114722,0.13509454,-0.009544724,0.030266685,0.051167384,-0.027950553,-0.003871459,-0.026632987,-0.005464428,0.012106495,0.12218162,-0.094782226,0.06470041,-0.27918905,-0.015230264,0.04533646,-0.0045941845,-0.0137576815,0.27116153,-0.01911677,-0.0021657068,-0.0076024514,-0.0024473274,-0.13017029,0.088985115,-0.0026461992,0.030077098,0.11079168,-0.020219453,-0.007636673,0.14667208,0.07330119,-0.07620049,-0.102448925,0.00042045003,0.040880293,0.0061547854,-0.0047647976,-0.10315203,-0.063827984,-0.025425436,-0.053615853,-0.08393735,0.15500207,-0.010366086,0.10461018,0.026026387,0.019999404,0.0019542407,-0.2903999,-0.092638426,-0.028990196,0.037936047,-0.01586056,0.022221679,0.00040972902,-0.2838841,0.124919355,-0.09629096,-0.005298119,0.00037634498,0.018879186,0.05417743,0.03278906,0.15284471,-0.0048839166,-0.14964347,0.0067684837,-0.06652878,-0.00594874,-0.14192298,-0.1560154,0.05831464,0.01015354,0.044356517,-0.06778547,-0.08172334,-0.047466677,0.009362106,-0.033690564,0.022874339,-0.0010973428,0.28497583,0.004665202,-0.02225727,-0.010116337,0.03775743,0.017342081,-0.014788855,0.003163976,-0.00041630675,0.144239,0.047755737,-0.022029392,0.022375563,0.058406528,-0.034207538,-0.10610348,0.014618368,-0.02298233,0.0450692,0.14132954,0.029020028,0.02717419,-0.09057694,-0.11914904
prod_048,-0.033491045,-0.06562873,0.045361277,0.0069494303,0.015491231,0.027745984,0.17045838,-0.14397003,0.004446578,0.010736736,-0.01062393,-0.0030064234,-0.0053992784,-0.2029325,-0.028475797,0.028668273,0.009565258,0.0147195,0.06585559,-0.1434383,-0.01520861,0.13133115,0.12895647,0.13221638,-0.017138077,0.01044886,0.059798002,-0.020125957,0.0052301777,-0.009054026,-0.019170303,0.012508447,0.124296874,-0.08941721,0.055920143,-0.27311945,-0.01825068,0.054793075,-0.0064665168,0.011015268,0.2739262,-0.002855158,0.006268842,0.0013244203,0.007233042,-0.13140114,0.084017195,-0.0047569736,0.042309202,0.10759603,-0.0016029024,-0.0032669373,0.14805111,0.068850026,-0.07509849,-0.09672097,-0.01615709,0.040893644,-0.0040225107,-0.018646155,-0.10475252,-0.07432491,0.00048792842,-0.052959036,-0.08966853,0.1555946,0.002898523,0.09760573,0.02255247,0.0014201099,-0.010424746,-0.29700658,-0.09445101,-0.016393008,0.0344291,-0.010067786,-0.01363246,-0.018357944,-0.28838205,0.12093118,-0.09718295,0.010663833,-0.005090784,0.015331836,0.06505099,0.02260185,0.15914755,0.011845345,-0.14861722,0.0024960374,-0.06230376,0.013416969,-0.13332795,-0.15235291,0.063798554,-0.0010212173,0.023195103,-0.062443513,-0.075345695,-0.04435311,-0.0006664186,-0.021642642,0.0152333435,0.0020144745,0.28311408,0.0009187158,0.0019245977,-0.016850716,0.05687776,0.0044467133,0.009320664,0.0012279671,0.008745661,0.15086998,0.05485053,-0.012263849,0.003060177,0.064913526,-0.011897688,-0.10721547,0.005621543,-0.011598957,0.044146392,0.14261974,0.024229221,-0.0013395821,-0.09445331,-0.122135565
prod_049,0.052538875,0.030558635,-0.027937505,-0.013348493,0.0033786476,-0.065553986,-0.056104854,0.04442591,0.02085758,-0.022683801,-0.011249719,-0.016240107,-0.03314656,0.05740021,-0.23249963,-0.029523065,0.018219003,0.010596579,-0.040644176,0.054797374,-0.05602107,-0.08508049,-0.04158801,0.23929004,-0.029621117,-0.0029150883,-0.035204116,0.027471814,0.0090627,-0.0020030064,-0.022300322,0.20458207,0.07727796,0.020691205,-0.06958153,-0.21496697,0.05490887,0.1978385,-0.08463684,0.005517695,0.27810168,0.006622966,0.028814143,-0.014437147,0.007934757,0.04387435,-0.044277348,0.12364313,-0.014690043,-0.04362841,-0.008575021,0.12525854,-0.039085872,-0.04469043,0.0498026,-0.12496254,-0.023731431,-0.064065024,0.13290349,0.019621134,0.06065525,0.04632433,0.028272064,0.048402686,0.0340179,0.23581052,-0.016713714,-0.062876895,-0.027453074,-0.014245343,-0.039626654,-0.27475515,0.03181327,-0.0033748876,-0.05711803,-0.0030530903,-0.07157884,-0.034409277,-0.28854766,-0.011512114,0.08347077,0.012467517,0.0015023437,-0.0033860726,-0.026988966,0.12067428,-0.05946216,0.0081467545,0.0665986,-0.13122937,-0.10569042,0.020561583,0.06378638,-0.101076715,-0.109253764,-0.009701695,-0.0394545,-0.10377938,0.07837859,0.036327325,0.021936167,-0.034935344,0.020133428,-0.078089386,0.28953865,-0.03391981,0.01970721,0.04706542,-0.040999405,-0.11131586,-0.00056147773,-0.0028498603,0.023625247,-0.05151988,0.11305607,0.0058540846,-0.02989833,-0.063264735,-0.002263354,0.06152782,-0.030211695,0.027247133,0.20796558,-0.067618825,-0.02393499,-0.022697438,0.034658,0.071267
prod_050,-0.00057615776,-0.01869102,0.021230329,-0.018385949,-0.028643325,0.019910622,0.05600859,-0.06928014,0.05019595,-0.033547338,-0.03886822,-0.06578083,-0.10431268,-0.085170776,-0.14334932,-0.006026135,0.08121622,0.042909347,0.012759376,-0.0484135,-0.09710744,0.021888077,0.06010206,0.23160051,-0.024538552,-0.03786787,0.036924843,0.030880207,0.031344082,0.020517828,-0.05859977,0.0991762,0.14382866,-0.024503915,-0.0008937645,-0.2682927,0.02304693,0.15956774,-0.05216154,0.06457819,0.30528012,0.016850622,0.013520179,0.019017836,0.03206592,-0.05011512,0.022134142,0.058849618,0.044789176,0.02856165,0.03546974,0.08232292,0.07260539,-0.0045525962,0.0042979806,-0.13136794,-0.06702864,-0.019598896,0.08291809,-0.020946408,-0.011271648,-0.049006175,0.04840811,0.000450216,-0.04091326,0.21977396,0.0016848507,0.0026059987,-0.0010572276,-0.05077697,-0.05548449,-0.33072284,-0.034314327,-0.006060803,-0.014374084,0.004651321,-0.12260782,-0.05058696,-0.3372536,0.072388925,-0.0057690646,0.03638024,-0.026505355,0.01484146,0.044272255,0.058094684,0.057756767,0.03166752,-0.035082843,-0.070672505,-0.10324016,0.047043413,-0.031715576,-0.16352944,-0.002607652,-0.028657177,-0.048875723,-0.10332817,0.0011897119,-0.012720004,-0.012670223,-0.012488153,0.013583055,-0.0631931,0.31252962,-0.04999752,0.07000602,0.011277174,0.054084923,-0.08506677,0.07336581,-0.004294871,0.009086998,0.056401826,0.121664785,-0.014359227,-0.05499086,0.011904779,0.053150423,-0.033530753,-0.063573815,0.0003074815,0.14365014,0.040425234,0.016968412,-0.08494724,-0.06310382,-0.043384776
prod_051,0.061205305,0.044975933,-0.067396246,-0.039321102,0.006014546,-0.043081723,-0.0978015,0.07726272,0.02247966,-0.051773433,-0.0031103548,-0.016039116,-0.05646965,0.10510609,-0.23429842,-0.06792794,0.029691871,0.021343807,-0.063271634,0.088475026,-0.05383074,-0.09904274,-0.074999,0.20908128,-0.0460179,-0.008050332,-0.056653287,0.04706907,0.011541972,0.016907642,-0.027976194,0.21315603,0.03907343,0.042411614,-0.07499769,-0.1664166,0.0786424,0.1707941,-0.089494504,0.00825587,0.20970455,0.0228958,0.044843636,0.008335498,0.02560399,0.067781635,-0.07822748,0.13319549,-0.031180553,-0.07072913,-0.000111270776,0.13110514,-0.0822948,-0.075220644,0.066865966,-0.09094704,-0.020423468,-0.09490078,0.109270595,0.008324374,0.096121304,0.0640973,0.026547607,0.08342997,0.06634254,0.19086964,0.0020537577,-0.10143279,-0.06356209,-0.031971753,-0.05829326,-0.22534582,0.06008057,0.0027424921,-0.086875685,0.025851995,-0.09564733,-0.046092704,-0.22389726,-0.05750703,0.110698394,0.016913759,-0.0030510565,-0.028009746,-0.04552307,0.10484394,-0.10871271,0.009273954,0.11190353,-0.14495994,-0.08302735,0.03564979,0.09986852,-0.06577491,-0.13723941,0.0068905423,-0.062311012,-0.085425824,0.08042887,0.06021482,-0.00065330294,-0.015985122,-0.004113252,-0.09038223,0.2311071,-0.047385357,0.042319037,0.0648787,-0.05279501,-0.1393295,0.023977268,-0.016925186,0.017080143,-0.080116756,0.09078179,0.014541026,-0.05732625,-0.09348366,0.008099739,0.09056661,-0.040596448,0.04584114,0.18942383,-0.10693119,-0.057634797,-0.022457257,0.061614953,0.093983434
prod_052,-0.007859134,-0.023016581,0.013488536,0.05233716,0.04287563,-0.0797131,0.052899994,-0.04693853,-0.021497555,0.061538566,-0.008824974,0.0142898625,0.057848163,-0.09276582,-0.13916129,0.031613283,-0.05600602,-0.03373699,0.01626999,-0.05341282,0.008801815,0.020621201,0.06285981,0.21817079,0.004705823,0.045664303,-0.0018249743,-0.028804585,-0.021664912,-0.055685434,0.031394724,0.1148275,0.12790486,-0.05740965,0.0082660075,-0.30446836,0.008878458,0.12858793,-0.040377263,-0.03544586,0.32697394,-0.05235439,-0.020127065,-0.039996784,-0.03533435,-0.035088807,0.05563393,0.067709304,-0.0073121977,0.04271569,-0.050023593,0.06520817,0.07208913,0.039849516,-0.031299356,-0.14039192,0.023643503,-0.0009039796,0.097176775,0.02117245,-0.03502221,-0.008877203,-0.057400547,-0.0014358644,-0.041119397,0.2347304,-0.04343276,0.048258495,0.025749672,0.056569964,0.016032925,-0.32615855,-0.040543042,-0.04685634,0.007998794,-0.052500404,0.03541939,0.009811645,-0.3248976,0.08816141,-0.009641094,-0.034413747,0.008647181,0.03761739,0.015658509,0.11003312,0.060427573,-0.031842448,-0.07615542,-0.053752832,-0.106979236,-0.035517648,-0.06687736,-0.16199149,-0.0292923,0.014980357,0.04723566,-0.13201992,-0.016562643,-0.006652608,0.057381168,-0.045835484,0.04728379,-0.03712903,0.32068187,-0.00719973,-0.063125305,0.025917666,-0.026518181,-0.015710544,-0.070725195,0.009248777,0.0064134453,0.04652356,0.09323956,-0.028247623,0.046930682,-0.003335208,-0.05880239,-0.033603016,-0.00061935885,-0.04389218,0.15256692,0.04888908,0.029372994,0.06480104,-0.03164236,-0.029482115
prod_053,0.012044993,-0.003344178,-0.0019719338,0.045456488,0.034753714,-0.09201385,0.010524944,-0.012144031,-0.017178183,0.04404099,-0.008128983,0.007451065,0.045123678,-0.04269006,-0.17969646,0.018950492,-0.048238672,-0.028706878,-0.005989666,-0.018031012,-0.005809195,-0.021402223,0.030220585,0.24007232,-0.0035309105,0.039716575,-0.018700164,-0.017775273,-0.017080728,-0.05096596,0.027012913,0.1534751,0.1196132,-0.039010186,-0.015998207,-0.29202348,0.023279943,0.15930645,-0.05386501,-0.032362435,0.32969365,-0.047774326,-0.014057208,-0.040154677,-0.032810908,-0.00276193,0.028031725,0.08930918,-0.013625053,0.011938139,-0.048755333,0.089126974,0.035818193,0.01371105,-0.011926044,-0.14439131,0.015207322,-0.02042682,0.12295979,0.02966313,-0.003941126,0.01309928,-0.042345904,0.01642456,-0.015227646,0.24731407,-0.042920604,0.016660554,0.012465088,0.044086188,0.006513452,-0.31853315,-0.017958736,-0.042664263,-0.007473792,-0.046003148,0.014492167,0.003707928,-0.3231067,0.057445195,0.02576867,-0.026833901,0.013374425,0.03114381,-0.0033573846,0.12677513,0.020817878,-0.02444487,-0.035647467,-0.0798511,-0.1165198,-0.031624556,-0.029594759,-0.15049346,-0.06236267,0.010611702,0.029193861,-0.13395746,0.015131234,0.008041156,0.06312852,-0.049751222,0.047969628,-0.05249634,0.32419088,-0.014065584,-0.052654803,0.035021152,-0.039117396,-0.041761268,-0.06589993,0.009016204,0.012153382,0.01075221,0.10603719,-0.021675717,0.03555109,-0.027185924,-0.054701623,-0.0046496657,-0.006069839,-0.033244137,0.18284023,0.010007776,0.016614871,0.052428234,-0.006497588,0.005288818
prod_054,-0.0015550832,-0.024370523,0.018322736,-0.007909299,-0.020326223,0.005065423,0.053684212,-0.063470185,0.037776135,-0.024567133,-0.03986531,-0.053081453,-0.0840704,-0.086337075,-0.15500014,-0.004413426,0.06500604,0.03626956,0.012689289,-0.048680607,-0.08233848,0.020125007,0.05983091,0.23503803,-0.019849544,-0.02608934,0.030057013,0.020216415,0.02838282,0.007534439,-0.045033447,0.11047621,0.14163409,-0.027557895,-0.0011962779,-0.28000274,0.027543962,0.16345616,-0.05491414,0.05268085,0.31480312,0.008379866,0.005207045,0.008280767,0.02704091,-0.050306324,0.026743291,0.06494042,0.031365853,0.029306803,0.023182148,0.086327575,0.07476338,0.0013798072,0.0013322259,-0.13499412,-0.054625817,-0.021228105,0.08888514,-0.017835064,-0.013906326,-0.041953623,0.033563275,0.0024892054,-0.037227165,0.22837633,-0.0016425526,0.005970331,0.0014282591,-0.035572376,-0.04748298,-0.34039867,-0.031818666,-0.008906729,-0.012774027,-0.0045606485,-0.10650312,-0.041647565,-0.34208158,0.07307794,-0.0023926767,0.022501523,-0.019513778,0.013552352,0.038344093,0.06992738,0.05760122,0.024556248,-0.04219835,-0.075862825,-0.109222494,0.037049446,-0.031128956,-0.16305946,-0.011474603,-0.023965187,-0.038371764,-0.11126458,0.0006234556,-0.011230896,-0.0047822488,-0.01866523,0.016036874,-0.061222717,0.31998062,-0.045734342,0.052414477,0.017409662,0.041265883,-0.08014529,0.05820431,-0.0070507852,0.009895609,0.053500537,0.11930728,-0.013637363,-0.040678144,0.009911793,0.041606903,-0.032348197,-0.059199627,-0.0016827341,0.15293194,0.04061266,0.019127736,-0.06130574,-0.05629665,-0.03750769
prod_055,-0.014985665,-0.0706997,0.061127245,-0.0368237,-0.015007696,0.11371162,0.24222615,-0.18130624,0.023765428,-0.040611383,-0.0045804116,-0.033316325,-0.043270823,-0.23965177,0.09259367,0.032236148,0.06378192,0.03759295,0.07030337,-0.17947654,-0.008468968,0.20269206,0.14901747,0.0014011528,-0.04785635,-0.019864343,0.10118871,0.020415833,0.04398571,0.016983738,-0.059815172,-0.08585392,0.055123076,-0.08838885,0.07750205,-0.14121321,-0.044663776,-0.059268963,0.05214341,0.029046228,0.11879652,0.047119543,0.0054182545,0.05201294,0.034050442,-0.18832615,0.07268358,-0.08627565,0.057635833,0.1317483,0.02673449,-0.07897445,0.15542059,0.036338437,-0.09181081,-0.023307765,-0.03287115,0.065705754,-0.08379452,-0.020475622,-0.12364766,-0.09552112,0.052760325,-0.085347556,-0.10387475,0.006558449,0.058796283,0.08377973,0.0034425308,-0.0557354,-0.031123886,-0.13048184,-0.13089772,0.028504103,0.060064875,0.052164357,-0.015631452,-0.01621989,-0.15173906,0.07667169,-0.13327551,0.055986002,-0.02919222,-0.026867254,0.07189985,-0.051110987,0.18645398,0.059833445,-0.15473585,0.06576965,-0.00406921,0.055229016,-0.14761947,-0.06946948,0.13489427,-0.021943266,-0.023388758,0.03951175,-0.1203674,-0.047973838,-0.045532815,-0.017781701,-0.0036560176,0.037940778,0.16121168,0.011799491,0.06650927,-0.055225104,0.091214195,0.0134119755,0.054221857,-0.0096744,-0.0013294311,0.17769814,-0.030384006,0.03109637,-0.021371923,0.1063293,0.014590958,-0.12551528,0.034144077,0.023933675,-0.09129389,0.17558186,-0.010008092,-0.059730027,-0.12659447,-0.15972665
prod_056,-0.0139136305,-0.07553125,0.05202467,-0.020334754,-0.007950806,0.07692748,0.22283444,-0.1659246,0.020987459,-0.030572584,0.0015967797,-0.015895015,-0.027762644,-0.21008703,-0.00088838924,0.021998646,0.028588725,0.0071745804,0.07683975,-0.16438471,-0.015424649,0.15709005,0.14043178,0.088702224,-0.042207506,0.0114357285,0.08522837,0.0011392444,0.017640313,-0.006152136,-0.03896205,-0.009400228,0.08895057,-0.09694482,0.060126092,-0.23824212,-0.01964103,0.017297776,0.012261786,0.0105054155,0.24708714,0.029523527,0.015127405,0.029210879,0.013828823,-0.15904339,0.07933432,-0.047134172,0.056029074,0.1260538,0.005821267,-0.038314898,0.14508662,0.05178735,-0.0790672,-0.07355249,-0.02274703,0.061011173,-0.04255447,-0.005541625,-0.113228306,-0.076926485,0.033737548,-0.07298427,-0.0936877,0.1169555,0.03338294,0.08171121,0.013525758,-0.025274433,-0.022702247,-0.2467893,-0.122763164,0.014102617,0.044974122,0.023966335,-0.029625084,-0.008021598,-0.2625474,0.094202876,-0.10936072,0.041364748,-0.011660716,-0.013574093,0.057918593,0.014288236,0.17891647,0.05094377,-0.15099293,0.006553773,-0.044674184,0.032105714,-0.14404416,-0.13055225,0.087943204,-0.017463878,-0.009797726,-0.009553739,-0.08196149,-0.035183974,-0.014890534,-0.032440715,0.0048063854,0.005497392,0.26282823,0.01301825,0.03237179,-0.025505535,0.059229355,-0.011693241,0.031640623,-0.00023524273,0.011584877,0.16650808,0.026548281,0.02738778,0.004859581,0.0899656,-0.0075389547,-0.09952843,0.030570464,0.016127516,0.013519989,0.15549895,-0.0048846295,-0.042537913,-0.10655098,-0.12787333
prod_057,0.054256834,0.031494066,-0.033170424,-0.02213259,-0.00073038414,-0.057347048,-0.0637686,0.04664939,0.024741733,-0.032410562,-0.013673498,-0.019751586,-0.04205881,0.066208236,-0.23283367,-0.037787218,0.027976926,0.016001798,-0.041614074,0.059795104,-0.057182226,-0.088702396,-0.045670524,0.2371094,-0.031068841,-0.0056259097,-0.036814883,0.033336796,0.015110314,0.002860135,-0.027301405,0.2054454,0.075088434,0.028385384,-0.07149214,-0.2054893,0.058148064,0.19370061,-0.08648504,0.011059472,0.26744157,0.011212133,0.030661117,-0.010052692,0.011026958,0.048628666,-0.0517299,0.12458786,-0.014026546,-0.050017487,-0.0039263987,0.12673405,-0.048078563,-0.047013737,0.05190194,-0.11867456,-0.025764931,-0.07109304,0.12795915,0.016255498,0.06604786,0.048105236,0.03642078,0.052422542,0.039491456,0.22928952,-0.01033576,-0.07022729,-0.030779587,-0.021249725,-0.045235954,-0.27214476,0.03127292,-0.00016165615,-0.06431244,0.0011925617,-0.08045979,-0.037410855,-0.28047785,-0.021845318,0.08641718,0.0142799625,-0.0034949265,-0.0058235833,-0.02644332,0.11445091,-0.06609834,0.011949983,0.07312777,-0.13226695,-0.10056944,0.02790936,0.07267352,-0.098841704,-0.11123999,-0.010454597,-0.049701117,-0.099267945,0.08006724,0.04176221,0.015971176,-0.029486513,0.014758189,-0.079938345,0.2810071,-0.03815377,0.028803457,0.050541554,-0.041708205,-0.121133685,0.0066309846,-0.0017969491,0.023217564,-0.056746814,0.11104909,0.008967365,-0.035597757,-0.06240519,0.0063665337,0.068162434,-0.03184159,0.035745915,0.20758386,-0.0720818,-0.029354816,-0.027317595,0.0342024,0.07523447
