date,week,brand,region,latent_preference,preference_drift,market_share_target,switching_rate,price_elasticity
2023-04-24,68,McDonalds,West,0.22349098159599706,0.02954498453008013,0.2724710438053291,0.32062222572817095,-1.093428921375788
2023-04-24,68,McDonalds,Southwest,0.887205713611918,0.10485420132388144,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2023-04-24,68,BurgerKing,Northeast,0.44344321695481487,0.08132735931244754,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2023-04-24,68,BurgerKing,South,0.9726791174983354,0.09400836548927781,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2023-04-24,68,BurgerKing,Midwest,0.4563408751445196,-0.03248504958551468,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2023-04-24,68,BurgerKing,West,0.6287751972767749,0.07559087629811853,0.10053500308910315,0.1221118822977808,-1.250572382001857
2023-04-24,68,BurgerKing,Southwest,0.8441615814460068,0.0033294671306946435,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2023-04-24,68,Wendys,Northeast,0.857219154681323,-0.02383497195993573,0.1328241465142246,0.2864796801727,-0.5393861269422597
2023-04-24,68,Wendys,South,0.2879557724353608,0.0577760442354163,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2023-04-24,68,Wendys,Midwest,0.5945012070693945,-0.03639748871480712,0.08722314572501384,0.211067729489257,-1.3876437209805519
2023-04-24,68,Wendys,West,0.5657795297093706,-0.0058456283612388395,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2023-04-24,68,Wendys,Southwest,0.26087620907260006,-0.021871413886599484,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2023-04-24,68,TacoBell,Northeast,0.7433326413661347,0.1109181753627656,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2023-04-24,68,TacoBell,South,0.16325279282318986,-0.09956950409088278,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2023-04-24,68,TacoBell,Midwest,0.44259835188790425,-0.0698646660562127,0.11549220000432603,0.150108946801192,-1.2052491665568945
2023-04-24,68,TacoBell,West,0.35819727252362443,-0.02039631937161429,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2023-04-24,68,TacoBell,Southwest,0.41599018095573265,-0.01917766720660452,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2023-04-24,68,Subway,Northeast,0.2791268582375118,-0.0030264494972967954,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2023-04-24,68,Subway,South,0.5865177236500864,0.029709324827485645,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2023-04-24,68,Subway,Midwest,0.15995880708891,0.0361746326054112,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2023-04-24,68,Subway,West,0.4785933683046354,0.038506905873603475,0.24228889639333023,0.264080582240048,-1.999635598348231
2023-04-24,68,Subway,Southwest,0.28090792625464955,0.025354564297794036,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2023-04-24,68,KFC,Northeast,0.44125936954998934,0.06915672700028153,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2023-04-24,68,KFC,South,0.6529057223543842,0.11295565948253673,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2023-04-24,68,KFC,Midwest,0.48447929356277714,0.18591964407228875,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2023-04-24,68,KFC,West,0.33019032021142125,-0.030045009545102246,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2023-04-24,68,KFC,Southwest,0.39619559426759093,-0.05330365969262784,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2023-04-24,68,Dominos,Northeast,0.36254227129328065,0.018955169103980127,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2023-04-24,68,Dominos,South,0.4312983637205967,-0.04242675393623689,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2023-04-24,68,Dominos,Midwest,0.5086618106381045,-0.13233089477690815,0.10019145266430377,0.27749119186196053,-0.977809081224243
2023-04-24,68,Dominos,West,0.18620431272011315,-0.008208826696833491,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2023-04-24,68,Dominos,Southwest,0.30979939377422966,0.03829674482645848,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2023-04-24,68,PizzaHut,Northeast,0.7025493153811649,0.15566902170109065,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2023-04-24,68,PizzaHut,South,0.766273092861242,0.06550678545275594,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2023-04-24,68,PizzaHut,Midwest,0.99,0.1081200471350799,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2023-04-24,68,PizzaHut,West,0.5737063649973475,0.035041529138781786,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2023-04-24,68,PizzaHut,Southwest,0.30797047438763414,-0.002046265980499412,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2023-05-01,69,McDonalds,Northeast,0.7909979694122092,0.2848875969904142,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2023-05-01,69,McDonalds,South,0.36256227986188283,-0.02790924973717569,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2023-05-01,69,McDonalds,Midwest,0.4859263607119644,-0.023156083242932002,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2023-05-01,69,McDonalds,West,0.23182511450486618,0.02723973827827762,0.2724710438053291,0.32062222572817095,-1.093428921375788
2023-05-01,69,McDonalds,Southwest,0.9096423448561968,0.11665145340748855,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2023-05-01,69,BurgerKing,Northeast,0.4474948233922816,0.08326843562198112,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2023-05-01,69,BurgerKing,South,0.9694775046801926,0.08869622254320182,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2023-05-01,69,BurgerKing,Midwest,0.4632901717843331,-0.027646283073634283,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2023-05-01,69,BurgerKing,West,0.6198628059063439,0.0645679547997543,0.10053500308910315,0.1221118822977808,-1.250572382001857
2023-05-01,69,BurgerKing,Southwest,0.8530857066783696,0.010143062235124123,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2023-05-01,69,Wendys,Northeast,0.8558077351649561,-0.01974889888291806,0.1328241465142246,0.2864796801727,-0.5393861269422597
2023-05-01,69,Wendys,South,0.2793801951305874,0.054697959524027465,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2023-05-01,69,Wendys,Midwest,0.5806178564915375,-0.044783346699279435,0.08722314572501384,0.211067729489257,-1.3876437209805519
2023-05-01,69,Wendys,West,0.5514152278931514,-0.014712437584073413,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2023-05-01,69,Wendys,Southwest,0.26072688984267456,-0.01652324052314038,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2023-05-01,69,TacoBell,Northeast,0.7390077787748311,0.12320798038765622,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2023-05-01,69,TacoBell,South,0.1402650477367077,-0.10594258156117073,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2023-05-01,69,TacoBell,Midwest,0.4305675513072249,-0.06528079902069785,0.11549220000432603,0.150108946801192,-1.2052491665568945
2023-05-01,69,TacoBell,West,0.3207123347214096,-0.04126658955763498,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2023-05-01,69,TacoBell,Southwest,0.39352933603296647,-0.02502384451317652,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2023-05-01,69,Subway,Northeast,0.28012155701360764,-0.003337038826005815,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2023-05-01,69,Subway,South,0.5787261775850728,0.020612490657667307,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2023-05-01,69,Subway,Midwest,0.15189903144581882,0.02680956885751524,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2023-05-01,69,Subway,West,0.47322086084475135,0.03182911030891462,0.24228889639333023,0.264080582240048,-1.999635598348231
2023-05-01,69,Subway,Southwest,0.28513514164271814,0.02827649158105777,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2023-05-01,69,KFC,Northeast,0.4488484466531598,0.06728343681621778,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2023-05-01,69,KFC,South,0.6399857773083686,0.09057334714928701,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2023-05-01,69,KFC,Midwest,0.47273465932366066,0.1647126425459381,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2023-05-01,69,KFC,West,0.33358403572008377,-0.036113661323673996,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2023-05-01,69,KFC,Southwest,0.41023482741536066,-0.04872679383209232,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2023-05-01,69,Dominos,Northeast,0.34351943475543284,-0.008519879323272219,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2023-05-01,69,Dominos,South,0.43475327384848494,-0.047424055697753195,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2023-05-01,69,Dominos,Midwest,0.5118515439623348,-0.13759337334208235,0.10019145266430377,0.27749119186196053,-0.977809081224243
2023-05-01,69,Dominos,West,0.20853990239160214,0.0056745510852509885,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2023-05-01,69,Dominos,Southwest,0.31440138754650554,0.03444652670932984,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2023-05-01,69,PizzaHut,Northeast,0.6998167788084726,0.15949891154849993,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2023-05-01,69,PizzaHut,South,0.7611232378420152,0.06691935685363057,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2023-05-01,69,PizzaHut,Midwest,0.99,0.08681438233700789,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2023-05-01,69,PizzaHut,West,0.5748260107435634,0.04272360130509916,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2023-05-01,69,PizzaHut,Southwest,0.3035620130220955,0.00010769907406346733,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2023-05-08,70,McDonalds,Northeast,0.808308428570277,0.28997028338716013,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2023-05-08,70,McDonalds,South,0.414052429687568,0.011353127327187577,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2023-05-08,70,McDonalds,Midwest,0.4773130040783003,-0.043997212637917886,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2023-05-08,70,McDonalds,West,0.2612998537637991,0.0444867047758887,0.2724710438053291,0.32062222572817095,-1.093428921375788
2023-05-08,70,McDonalds,Southwest,0.9189956424235151,0.113776978213485,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2023-05-08,70,BurgerKing,Northeast,0.45070139813942384,0.08614172466601121,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2023-05-08,70,BurgerKing,South,0.9693556679302923,0.0882411000901894,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2023-05-08,70,BurgerKing,Midwest,0.45938109415346484,-0.03188864640761472,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2023-05-08,70,BurgerKing,West,0.6144977623270684,0.058869625517366714,0.10053500308910315,0.1221118822977808,-1.250572382001857
2023-05-08,70,BurgerKing,Southwest,0.8567140797372118,0.013438149590854213,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2023-05-08,70,Wendys,Northeast,0.8347289974322114,-0.034920635849634854,0.1328241465142246,0.2864796801727,-0.5393861269422597
2023-05-08,70,Wendys,South,0.2809789860397771,0.06220375119924512,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2023-05-08,70,Wendys,Midwest,0.5705489116766571,-0.048945290748131975,0.08722314572501384,0.211067729489257,-1.3876437209805519
2023-05-08,70,Wendys,West,0.5342075337367199,-0.02601313097447699,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2023-05-08,70,Wendys,Southwest,0.2503197604966885,-0.021023369103098516,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2023-05-08,70,TacoBell,Northeast,0.7352481970797398,0.13577947255628195,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2023-05-08,70,TacoBell,South,0.11858062300282829,-0.11129593243133296,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2023-05-08,70,TacoBell,Midwest,0.4178210136256039,-0.06169626283860164,0.11549220000432603,0.150108946801192,-1.2052491665568945
2023-05-08,70,TacoBell,West,0.29707169810053763,-0.04857615231478971,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2023-05-08,70,TacoBell,Southwest,0.3847774806684855,-0.017444626013940322,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2023-05-08,70,Subway,Northeast,0.2902388487178974,0.0035180385618962264,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2023-05-08,70,Subway,South,0.6004744802344246,0.03909857899063142,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2023-05-08,70,Subway,Midwest,0.15340560630721436,0.025053929402523083,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2023-05-08,70,Subway,West,0.48316962320871815,0.03851565835649368,0.24228889639333023,0.264080582240048,-1.999635598348231
2023-05-08,70,Subway,Southwest,0.28937803135449525,0.029257166976447216,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2023-05-08,70,KFC,Northeast,0.47195655736188946,0.08024215463484792,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2023-05-08,70,KFC,South,0.6429468463223809,0.08338502327319972,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2023-05-08,70,KFC,Midwest,0.4903341053425331,0.1721626956747109,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2023-05-08,70,KFC,West,0.34178645564901644,-0.038060634284840814,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2023-05-08,70,KFC,Southwest,0.4197423385343752,-0.0493686756031773,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2023-05-08,70,Dominos,Northeast,0.3516284520116027,-0.00760235447878849,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2023-05-08,70,Dominos,South,0.4444671702244379,-0.04490165173348642,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2023-05-08,70,Dominos,Midwest,0.5178807459428014,-0.13875566377330192,0.10019145266430377,0.27749119186196053,-0.977809081224243
2023-05-08,70,Dominos,West,0.21787852663499357,0.007821682916956247,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2023-05-08,70,Dominos,Southwest,0.3373740605338135,0.050227707284951684,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2023-05-08,70,PizzaHut,Northeast,0.701170573286438,0.16935340840465213,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2023-05-08,70,PizzaHut,South,0.7613140813887972,0.07561090277859954,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2023-05-08,70,PizzaHut,Midwest,0.99,0.08225898707676918,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2023-05-08,70,PizzaHut,West,0.5574329000830933,0.03383119302281592,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2023-05-08,70,PizzaHut,Southwest,0.3046143162262862,0.009660704656440998,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2023-05-15,71,McDonalds,Northeast,0.8307077289095152,0.2987307513124581,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2023-05-15,71,McDonalds,South,0.44241796885901796,0.026079834084697398,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2023-05-15,71,McDonalds,Midwest,0.48491203023254825,-0.05003701889761018,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2023-05-15,71,McDonalds,West,0.27264319962413586,0.042191218222285234,0.2724710438053291,0.32062222572817095,-1.093428921375788
2023-05-15,71,McDonalds,Southwest,0.916239633212201,0.09738213658823065,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2023-05-15,71,BurgerKing,Northeast,0.44532789486283814,0.08221701360540248,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2023-05-15,71,BurgerKing,South,0.9778725808201099,0.09820680519598388,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2023-05-15,71,BurgerKing,Midwest,0.4532673481452059,-0.0365536001998967,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2023-05-15,71,BurgerKing,West,0.6194537680630997,0.06527442346937495,0.10053500308910315,0.1221118822977808,-1.250572382001857
2023-05-15,71,BurgerKing,Southwest,0.8533602564612568,0.011533118530876098,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2023-05-15,71,Wendys,Northeast,0.8317387253797495,-0.03168006556741925,0.1328241465142246,0.2864796801727,-0.5393861269422597
2023-05-15,71,Wendys,South,0.26327122980694284,0.05072683730108845,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2023-05-15,71,Wendys,Midwest,0.5651701638383184,-0.048093196251792966,0.08722314572501384,0.211067729489257,-1.3876437209805519
2023-05-15,71,Wendys,West,0.4980653316930351,-0.05592449068348422,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2023-05-15,71,Wendys,Southwest,0.24221995658039105,-0.022892330684718364,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2023-05-15,71,TacoBell,Northeast,0.703132826829646,0.11947474011913055,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2023-05-15,71,TacoBell,South,0.11482993035535419,-0.0992359872658648,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2023-05-15,71,TacoBell,Midwest,0.4097844493403068,-0.05392218931095653,0.11549220000432603,0.150108946801192,-1.2052491665568945
2023-05-15,71,TacoBell,West,0.28592777010725623,-0.0439094424951289,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2023-05-15,71,TacoBell,Southwest,0.384176905127137,-0.002234563742346523,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2023-05-15,71,Subway,Northeast,0.28592151359479867,-0.005971126646352146,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2023-05-15,71,Subway,South,0.6231199422987299,0.056572210969787,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2023-05-15,71,Subway,Midwest,0.16789935203496786,0.03437584504512693,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2023-05-15,71,Subway,West,0.48597590042167826,0.036150105484304224,0.24228889639333023,0.264080582240048,-1.999635598348231
2023-05-15,71,Subway,Southwest,0.3059060629114744,0.040613368448276656,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2023-05-15,71,KFC,Northeast,0.47158284860127486,0.06917921951073158,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2023-05-15,71,KFC,South,0.6453909310706057,0.07513988165792299,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2023-05-15,71,KFC,Midwest,0.49493743447363775,0.1660767984423139,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2023-05-15,71,KFC,West,0.347185904931878,-0.04335041136548096,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2023-05-15,71,KFC,Southwest,0.4198659884702744,-0.05993425203077983,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2023-05-15,71,Dominos,Northeast,0.36968576060168346,0.004628476192164759,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2023-05-15,71,Dominos,South,0.4477051041398671,-0.047490195737184736,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2023-05-15,71,Dominos,Midwest,0.5272322735454976,-0.13523061408973314,0.10019145266430377,0.27749119186196053,-0.977809081224243
2023-05-15,71,Dominos,West,0.21800149088998422,0.002118169252819441,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2023-05-15,71,Dominos,Southwest,0.3249945054474558,0.03202167427946651,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2023-05-15,71,PizzaHut,Northeast,0.6935554504385769,0.17205398198856636,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2023-05-15,71,PizzaHut,South,0.7318758352028242,0.05648835302440177,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2023-05-15,71,PizzaHut,Midwest,0.99,0.0815726466159145,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2023-05-15,71,PizzaHut,West,0.5334340532629899,0.020148042634487814,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2023-05-15,71,PizzaHut,Southwest,0.31417137978681897,0.029533464648749078,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2023-05-22,72,McDonalds,Northeast,0.8546734502794492,0.3078443785342053,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2023-05-22,72,McDonalds,South,0.45832760091991953,0.027137371997412202,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2023-05-22,72,McDonalds,Midwest,0.5124011911572817,-0.03739995212106349,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2023-05-22,72,McDonalds,West,0.27903213399766524,0.03372805844762788,0.2724710438053291,0.32062222572817095,-1.093428921375788
2023-05-22,72,McDonalds,Southwest,0.9365265211470887,0.10281693037493159,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2023-05-22,72,BurgerKing,Northeast,0.44411614025387736,0.08421511794258962,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2023-05-22,72,BurgerKing,South,0.9773029226872986,0.10084700600932058,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2023-05-22,72,BurgerKing,Midwest,0.4627810242001257,-0.023830065198829024,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2023-05-22,72,BurgerKing,West,0.6235688301447498,0.07259934449717298,0.10053500308910315,0.1221118822977808,-1.250572382001857
2023-05-22,72,BurgerKing,Southwest,0.853037634143359,0.014420355159126331,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2023-05-22,72,Wendys,Northeast,0.8087255302483207,-0.048228939929702216,0.1328241465142246,0.2864796801727,-0.5393861269422597
2023-05-22,72,Wendys,South,0.24720644608500245,0.04112637434829381,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2023-05-22,72,Wendys,Midwest,0.5574787537332154,-0.04932028558775021,0.08722314572501384,0.211067729489257,-1.3876437209805519
2023-05-22,72,Wendys,West,0.4925347346666558,-0.05499076694071771,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2023-05-22,72,Wendys,Southwest,0.22445359856450606,-0.0341943679314576,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2023-05-22,72,TacoBell,Northeast,0.7121886864690663,0.14359150687491476,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2023-05-22,72,TacoBell,South,0.11493296379152607,-0.08407204671332907,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2023-05-22,72,TacoBell,Midwest,0.40074472542786777,-0.04790100610703169,0.11549220000432603,0.150108946801192,-1.2052491665568945
2023-05-22,72,TacoBell,West,0.27158723160372983,-0.04318907388229146,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2023-05-22,72,TacoBell,Southwest,0.36699390831176165,-0.004356653441358045,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2023-05-22,72,Subway,Northeast,0.2834087700977903,-0.015490311246574502,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2023-05-22,72,Subway,South,0.6309011885871325,0.05734701615497562,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2023-05-22,72,Subway,Midwest,0.1774833185396094,0.03695337044655444,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2023-05-22,72,Subway,West,0.4805647357700761,0.02373249972948798,0.24228889639333023,0.264080582240048,-1.999635598348231
2023-05-22,72,Subway,Southwest,0.31625426818713737,0.04395513262072563,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2023-05-22,72,KFC,Northeast,0.4811042968557838,0.06762662902248409,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2023-05-22,72,KFC,South,0.6373868942345884,0.056061806079149075,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2023-05-22,72,KFC,Midwest,0.4974076231085992,0.1574729483345189,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2023-05-22,72,KFC,West,0.35412388834041797,-0.0474864666996974,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2023-05-22,72,KFC,Southwest,0.4498169037864327,-0.041057375457377934,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2023-05-22,72,Dominos,Northeast,0.37962825645661885,0.01019400743750234,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2023-05-22,72,Dominos,South,0.438727253058466,-0.060845011428183646,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2023-05-22,72,Dominos,Midwest,0.5364696010492719,-0.13037025119555676,0.10019145266430377,0.27749119186196053,-0.977809081224243
2023-05-22,72,Dominos,West,0.20690541561019843,-0.013354870636564216,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2023-05-22,72,Dominos,Southwest,0.34019838059592444,0.04284858481833725,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2023-05-22,72,PizzaHut,Northeast,0.6768631173907711,0.16734273547038758,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2023-05-22,72,PizzaHut,South,0.7189583867858055,0.055551991137010065,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2023-05-22,72,PizzaHut,Midwest,0.99,0.0948306130913364,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2023-05-22,72,PizzaHut,West,0.5085813310475205,0.007276406948645314,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2023-05-22,72,PizzaHut,Southwest,0.28821911140606216,0.015562282797619165,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2023-05-29,73,McDonalds,Northeast,0.8646874195849179,0.30200838527074525,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2023-05-29,73,McDonalds,South,0.4845613519990415,0.03752116050760537,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2023-05-29,73,McDonalds,Midwest,0.513057692971442,-0.05259341287583192,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2023-05-29,73,McDonalds,West,0.2665605405854884,0.005406502466522179,0.2724710438053291,0.32062222572817095,-1.093428921375788
2023-05-29,73,McDonalds,Southwest,0.9478648951319274,0.0983053417908416,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2023-05-29,73,BurgerKing,Northeast,0.4447091737328477,0.08973252594169882,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2023-05-29,73,BurgerKing,South,0.984381165664548,0.11284962350670887,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2023-05-29,73,BurgerKing,Midwest,0.4532250360591328,-0.028461678819683013,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2023-05-29,73,BurgerKing,West,0.614530189553451,0.06848507842601295,0.10053500308910315,0.1221118822977808,-1.250572382001857
2023-05-29,73,BurgerKing,Southwest,0.8596522669657777,0.025959362501683805,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2023-05-29,73,Wendys,Northeast,0.7834240632157913,-0.06692635692665642,0.1328241465142246,0.2864796801727,-0.5393861269422597
2023-05-29,73,Wendys,South,0.23671718829759708,0.03724116659646372,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2023-05-29,73,Wendys,Midwest,0.5527789425968908,-0.04741604668849963,0.08722314572501384,0.211067729489257,-1.3876437209805519
2023-05-29,73,Wendys,West,0.49042287184393085,-0.050498579727867365,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2023-05-29,73,Wendys,Southwest,0.21275148159702195,-0.03929243486336643,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2023-05-29,73,TacoBell,Northeast,0.6984403418014175,0.14393591699197317,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2023-05-29,73,TacoBell,South,0.07595693547268886,-0.10895532024745896,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2023-05-29,73,TacoBell,Midwest,0.380069486519822,-0.05448349023037018,0.11549220000432603,0.150108946801192,-1.2052491665568945
2023-05-29,73,TacoBell,West,0.2620295639445671,-0.038653986756746785,0.0446903396082485,0.47182917581289624,-1.5650189110337873
